Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
14, Guitar Hero: On Tour , DS , Activision , Misc ,56500,1338325,11,2008-09-06,E10+,39697 
15, Tiger Woods PGA Tour 09 All-Play , Wii , Electronic Arts , Sports ,55913,124792,2,2008-09-06,E,39697 
16, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,55476,6567259,32,2008-09-06,T,39697 
17, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,53039,13942056,173,2008-09-06,E,39697 
18, Tiger Woods PGA Tour 09 , X360 , Electronic Arts , Sports ,50789,127409,2,2008-09-06,E,39697 
19, Rhythm Heaven , DS , Nintendo , Misc ,48963,650504,6,2008-09-06,E,39697 
20, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,46222,5295493,44,2008-09-06,E,39697 
21, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,45293,2923652,34,2008-09-06,E,39697 
22, Madden NFL 09 , PS3 , Electronic Arts , Sports ,44383,722741,4,2008-09-06,E,39697 
23, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,43029,3479720,13,2008-09-06,M,39697 
24, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,41726,11536162,141,2008-09-06,E,39697 
25, Tiger Woods PGA Tour 09 , PS3 , Electronic Arts , Sports ,41201,97826,2,2008-09-06,E,39697 
26, Wall-E , DS , THQ , Platform ,40547,472568,11,2008-09-06,E,39697 
27, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,40460,15107416,103,2008-09-06,T,39697 
28, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,38331,3318192,52,2008-09-06,T,39697 
29, Grand Theft Auto IV , PS3 , Capcom , Action ,38208,4626708,19,2008-09-06,M,39697 
30, Too Human , X360 , Microsoft Game Studios , Role-Playing ,36928,252348,3,2008-09-06,T,39697 
1, Pokemon Pt Giratina, DS , Nintendo , Role-Playing ,992995,992995,1,2008-09-13,T,39704 
2, Wii Sports , Wii , Nintendo , Sports ,292549,28304676,95,2008-09-13,E,39704 
3, Wii Fit , Wii , Nintendo , Sports ,220167,7326089,42,2008-09-13,E,39704 
4, Mario Kart Wii , Wii , Nintendo , Racing ,160644,7578214,23,2008-09-13,E,39704 
5, Wii Play , Wii , Nintendo , Misc ,148794,15058718,94,2008-09-13,E,39704 
6, Mercenaries 2: World in Flames , X360 , Electronic Arts , Shooter ,127085,396896,2,2008-09-13,T,39704 
7, Quiz Magic Academy DS , DS , Konami Digital Entertainment , Misc ,120054,120054,1,2008-09-13,E,39704 
8, Infinite Undiscovery , X360 , Square Enix , Role-Playing ,110989,167861,2,2008-09-13,T,39704 
9, Spore , PC , Electronic Arts , Strategy ,82787,186897,2,2008-09-13,E10+,39704 
10, Mercenaries 2: World in Flames , PS3 , Electronic Arts , Shooter ,71927,205956,2,2008-09-13,T,39704 
11, Guitar Hero: On Tour , DS , Activision , Misc ,68753,1407078,12,2008-09-13,E10+,39704 
12, Spore Creatures , DS , Electronic Arts , Simulation ,63219,73863,2,2008-09-13,E,39704 
13, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,62366,6629625,33,2008-09-13,T,39704 
14, One Piece Unlimited Cruise 1: The Treasure Beneath the Waves , Wii , Namco Bandai Games , Adventure ,58284,58284,1,2008-09-13,M,39704 
15, New Super Mario Bros. , DS , Nintendo , Platform ,56883,15611184,122,2008-09-13,E,39704 
16, Mario Kart DS , DS , Nintendo , Racing ,56683,11122262,148,2008-09-13,E,39704 
17, Tiger Woods PGA Tour 09 All-Play , Wii , Electronic Arts , Sports ,56538,181330,3,2008-09-13,E,39704 
18, Nintendogs , DS , Nintendo , Simulation ,55822,19680366,178,2008-09-13,E,39704 
19, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,55145,5350638,45,2008-09-13,E,39704 
20, NHL 09 , X360 , Electronic Arts , Sports ,54120,54120,1,2008-09-13,E10+,39704 
21, Madden NFL 09 , X360 , Electronic Arts , Sports ,52622,1168330,5,2008-09-13,E,39704 
22, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,52414,13994470,174,2008-09-13,E,39704 
23, Wall-E , DS , THQ , Platform ,44162,516730,12,2008-09-13,E,39704 
24, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,42652,11578814,142,2008-09-13,E,39704 
25, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,40481,2964133,35,2008-09-13,E,39704 
26, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,39174,15146590,104,2008-09-13,T,39704 
27, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,38672,3518392,14,2008-09-13,M,39704 
28, Rhythm Heaven , DS , Nintendo , Misc ,37473,687977,7,2008-09-13,E,39704 
29, Mario Super Sluggers , Wii , Nintendo , Sports ,37471,389151,13,2008-09-13,E,39704 
30, Madden NFL 09 , PS3 , Electronic Arts , Sports ,37270,760011,5,2008-09-13,E,39704 
1, Star Wars: The Force Unleashed , X360 , LucasArts , Action ,599891,599891,1,2008-09-20,T,39711 
2, Star Wars: The Force Unleashed , PS3 , LucasArts , Action ,355918,355918,1,2008-09-20,T,39711 
3, Pokemon Pt Giratina, DS , Nintendo , Role-Playing ,330622,1323617,2,2008-09-20,T,39711 
4, Rock Band 2 , X360 , Electronic Arts , Misc ,328712,328712,1,2008-09-20,T,39711 
5, Star Wars: The Force Unleashed , Wii , LucasArts , Action ,266728,266728,1,2008-09-20,T,39711 
6, Wii Fit , Wii , Nintendo , Sports ,232025,7558114,43,2008-09-20,E,39711 
7, Wii Sports , Wii , Nintendo , Sports ,220911,28525587,96,2008-09-20,E,39711 
8, Mario Kart Wii , Wii , Nintendo , Racing ,164429,7742643,24,2008-09-20,E,39711 
9, Wii Play , Wii , Nintendo , Misc ,134267,15192985,95,2008-09-20,E,39711 
10, Dragon Ball: Origins (JP & incomplete US sales) , DS , Atari , Adventure ,80012,80012,1,2008-09-20,T,39711 
11, Star Wars: The Force Unleashed , PSP , LucasArts , Action ,73665,73665,1,2008-09-20,T,39711 
12, Mario Kart DS , DS , Nintendo , Racing ,56206,11178468,149,2008-09-20,E,39711 
13, Rhythm Heaven , DS , Nintendo , Misc ,52631,740608,8,2008-09-20,E,39711 
14, New Super Mario Bros. , DS , Nintendo , Platform ,52365,15663549,123,2008-09-20,E,39711 
15, Spore , PC , Electronic Arts , Strategy ,50136,237033,3,2008-09-20,E10+,39711 
16, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,49852,14044322,175,2008-09-20,E,39711 
17, Mercenaries 2: World in Flames , X360 , Electronic Arts , Shooter ,49285,446181,3,2008-09-20,T,39711 
18, Nintendogs , DS , Nintendo , Simulation ,49188,19729554,179,2008-09-20,E,39711 
19, Guitar Hero: On Tour , DS , Activision , Misc ,45078,1452156,13,2008-09-20,E10+,39711 
20, Tiger Woods PGA Tour 09 All-Play , Wii , Electronic Arts , Sports ,43548,224878,4,2008-09-20,E,39711 
21, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,43243,6672868,34,2008-09-20,T,39711 
22, Madden NFL 09 , X360 , Electronic Arts , Sports ,39365,1207695,6,2008-09-20,E,39711 
23, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,39118,11617932,143,2008-09-20,E,39711 
24, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,37988,15184578,105,2008-09-20,T,39711 
25, Mercenaries 2: World in Flames , PS3 , Electronic Arts , Shooter ,36396,242352,3,2008-09-20,T,39711 
26, Star Wars: The Force Unleashed , DS , LucasArts , Action ,36182,36182,1,2008-09-20,T,39711 
27, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,35934,5386572,46,2008-09-20,E,39711 
28, Eternal Sonata , PS3 , Atari , Role-Playing ,34014,34014,1,2008-09-20,T,39711 
29, Grand Theft Auto IV , PS3 , Capcom , Action ,33803,4696422,21,2008-09-20,M,39711 
30, Mario Super Sluggers , Wii , Nintendo , Sports ,33427,422578,14,2008-09-20,E,39711 
1, Wii Fit , Wii , Nintendo , Sports ,292955,7851069,44,2008-09-27,E,39718 
2, Wii Sports , Wii , Nintendo , Sports ,262867,28788454,97,2008-09-27,E,39718 
3, Star Wars: The Force Unleashed , X360 , LucasArts , Action ,225211,825102,2,2008-09-27,T,39718 
4, Pokemon Pt Giratina, DS , Nintendo , Role-Playing ,192784,1516401,3,2008-09-27,T,39718 
5, Mario Kart Wii , Wii , Nintendo , Racing ,175958,7918601,25,2008-09-27,E,39718 
6, Star Wars: The Force Unleashed , PS3 , LucasArts , Action ,168684,524602,2,2008-09-27,T,39718 
7, Wii Play , Wii , Nintendo , Misc ,147853,15340838,96,2008-09-27,E,39718 
8, Brothers in Arms: Hell's Highway , X360 , Ubisoft , Shooter ,131266,131266,1,2008-09-27,M,39718 
9, Star Wars: The Force Unleashed , Wii , LucasArts , Action ,119813,386541,2,2008-09-27,T,39718 
10, LEGO Batman: The Videogame , Wii , Warner Bros. Interactive Entertainment , Adventure ,103267, NA ,5,2008-09-27,E10+,39718 
11, LEGO Batman: The Videogame , X360 , Warner Bros. Interactive Entertainment , Adventure ,96704,96704,1,2008-09-27,E10+,39718 
12, Rock Band 2 , X360 , Electronic Arts , Misc ,86200,414912,2,2008-09-27,T,39718 
13, Brothers in Arms: Hell's Highway , PS3 , Ubisoft , Shooter ,82250,82250,1,2008-09-27,M,39718 
14, Kirby Super Star Ultra , DS , Nintendo , Platform ,78867,78867,1,2008-09-27,E,39718 
15, LEGO Batman: The Videogame , DS , Activision , Adventure ,63511,63511,1,2008-09-27,E10+,39718 
16, Rhythm Heaven , DS , Nintendo , Misc ,60623,801231,9,2008-09-27,E,39718 
17, Sands of Destruction , DS , Sega , Role-Playing ,59510,59510,1,2008-09-27,T,39718 
18, Mario Kart DS , DS , Nintendo , Racing ,53194,11231662,150,2008-09-27,E,39718 
19, New Super Mario Bros. , DS , Nintendo , Platform ,50066,15713615,124,2008-09-27,E,39718 
20, LEGO Batman: The Videogame , PS3 , Warner Bros. Interactive Entertainment , Adventure ,49627,49627,1,2008-09-27,E10+,39718 
21, Nintendogs , DS , Nintendo , Simulation ,48709,19778263,180,2008-09-27,E,39718 
22, Star Wars: The Force Unleashed , PSP , LucasArts , Action ,48060,121725,2,2008-09-27,T,39718 
23, Pure , X360 , Disney Interactive Studios , Racing ,47336,71604,2,2008-09-27,E,39718 
24, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,45460,14089782,176,2008-09-27,E,39718 
25, Wario Land: Shake It! , Wii , Nintendo , Platform ,44253,148718,10,2008-09-27,E,39718 
26, Guitar Hero: On Tour , DS , Activision , Misc ,40962,1493118,14,2008-09-27,E10+,39718 
27, Pure , PS3 , Disney Interactive Studios , Racing ,40276,53584,2,2008-09-27,E,39718 
28, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,39803,6712671,35,2008-09-27,T,39718 
29, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,35748,11653680,144,2008-09-27,E,39718 
30, Star Wars: The Force Unleashed , DS , LucasArts , Action ,34904,71086,2,2008-09-27,T,39718 
1, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,330083,330083,1,2008-10-04,E,39725 
2, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,264416,264416,1,2008-10-04,E,39725 
3, Wii Sports , Wii , Nintendo , Sports ,251955,29040409,98,2008-10-04,E,39725 
4, Wii Fit , Wii , Nintendo , Sports ,237484,8088553,45,2008-10-04,E,39725 
5, Mario Kart Wii , Wii , Nintendo , Racing ,151327,8069928,26,2008-10-04,E,39725 
6, Star Wars: The Force Unleashed , X360 , LucasArts , Action ,135325,960427,3,2008-10-04,T,39725 
7, Wii Play , Wii , Nintendo , Misc ,134643,15475481,97,2008-10-04,E,39725 
8, Pokemon Pt Giratina, DS , Nintendo , Role-Playing ,123991,1640392,4,2008-10-04,T,39725 
9, Star Wars: The Force Unleashed , PS3 , LucasArts , Action ,105928,630530,3,2008-10-04,T,39725 
10, Star Wars: The Force Unleashed , Wii , LucasArts , Action ,96427,482968,3,2008-10-04,T,39725 
11, Brothers in Arms: Hell's Highway , X360 , Ubisoft , Shooter ,86851,218117,2,2008-10-04,M,39725 
12, Sonic Chronicles: The Dark Brotherhood , DS , Sega , Role-Playing ,71561,81948,2,2008-10-04,E,39725 
13, Brothers in Arms: Hell's Highway , PS3 , Ubisoft , Shooter ,67219,149469,2,2008-10-04,M,39725 
14, Kirby Super Star Ultra , DS , Nintendo , Platform ,64918,143785,2,2008-10-04,E,39725 
15, Rhythm Heaven , DS , Nintendo , Misc ,52861,854092,10,2008-10-04,E,39725 
16, FIFA Soccer 09 , PSP , Electronic Arts , Sports ,49026,49026,1,2008-10-04,E,39725 
17, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,49013,14138795,177,2008-10-04,E,39725 
18, Rock Band 2 , X360 , Electronic Arts , Misc ,48280,463192,3,2008-10-04,T,39725 
19, Silent Hill: Homecoming , X360 , Unknown , Action ,47556, NA ,5,2008-10-04,M,39725 
20, Nintendogs , DS , Nintendo , Simulation ,46953,19825216,181,2008-10-04,E,39725 
21, New Super Mario Bros. , DS , Nintendo , Platform ,46296,15759911,125,2008-10-04,E,39725 
22, Mario Kart DS , DS , Nintendo , Racing ,44928,11276590,151,2008-10-04,E,39725 
23, LEGO Batman: The Videogame , Wii , Warner Bros. Interactive Entertainment , Adventure ,43947, NA ,5,2008-10-04,E10+,39725 
24, Silent Hill: Homecoming , PS3 , Unknown , Action ,41562, NA ,5,2008-10-04,M,39725 
25, Pure , X360 , Disney Interactive Studios , Racing ,39323,110927,3,2008-10-04,E,39725 
26, Harvest Moon: Tree of Tranquility , Wii , Marvelous Interactive , Simulation ,39214,104098,70,2008-10-04,E,39725 
27, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,38435,6751106,36,2008-10-04,T,39725 
28, Star Wars: The Force Unleashed , PSP , LucasArts , Action ,36745,158470,3,2008-10-04,T,39725 
29, Guitar Hero: On Tour , DS , Activision , Misc ,36739,1529857,15,2008-10-04,E10+,39725 
30, LEGO Batman: The Videogame , DS , Activision , Adventure ,36299,99810,2,2008-10-04,E10+,39725 
1, Wii Sports , Wii , Nintendo , Sports ,313007,29353416,99,2008-10-11,E,39732 
2, Wii Fit , Wii , Nintendo , Sports ,284078,8372631,46,2008-10-11,E,39732 
3, Wii Play , Wii , Nintendo , Misc ,169159,15644640,98,2008-10-11,E,39732 
4, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,168182,498265,2,2008-10-11,E,39732 
5, Mario Kart Wii , Wii , Nintendo , Racing ,160012,8229940,27,2008-10-11,E,39732 
6, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,153137,417553,2,2008-10-11,E,39732 
7, NBA 2K9 , X360 , Take-Two Interactive , Sports ,140259,140259,1,2008-10-11,E,39732 
8, Macross Ace Frontier , PSP , Namco Bandai Games , Simulation ,96303,96303,1,2008-10-11,E,39732 
9, Pokemon Pt Giratina, DS , Nintendo , Role-Playing ,79280,1719672,5,2008-10-11,T,39732 
10, Star Wars: The Force Unleashed , X360 , LucasArts , Action ,75098,1035525,4,2008-10-11,T,39732 
11, NBA 2K9 , PS3 , Take-Two Interactive , Sports ,74440,74440,1,2008-10-11,E,39732 
12, NBA Live 09 , X360 , Electronic Arts , Sports ,69173,69173,1,2008-10-11,E,39732 
13, LEGO Batman: The Videogame , Wii , Warner Bros. Interactive Entertainment , Adventure ,66511, NA ,5,2008-10-11,E10+,39732 
14, Star Wars: The Force Unleashed , Wii , LucasArts , Action ,58653,541621,4,2008-10-11,T,39732 
15, Star Wars: The Force Unleashed , PS3 , LucasArts , Action ,56211,686741,4,2008-10-11,T,39732 
16, Kirby Super Star Ultra , DS , Nintendo , Platform ,56124,199909,3,2008-10-11,E,39732 
17, LEGO Batman: The Videogame , DS , Activision , Adventure ,53749,153559,3,2008-10-11,E10+,39732 
18, NBA Live 09 , PS3 , Electronic Arts , Sports ,46675,46675,1,2008-10-11,E,39732 
19, Nintendogs , DS , Nintendo , Simulation ,46133,19871349,182,2008-10-11,E,39732 
20, New Super Mario Bros. , DS , Nintendo , Platform ,45830,15805741,126,2008-10-11,E,39732 
21, Rhythm Heaven , DS , Nintendo , Misc ,45300,899392,11,2008-10-11,E,39732 
22, LEGO Batman: The Videogame , X360 , Warner Bros. Interactive Entertainment , Adventure ,43932,171422,3,2008-10-11,E10+,39732 
23, Mario Kart DS , DS , Nintendo , Racing ,43776,11320366,152,2008-10-11,E,39732 
24, Brothers in Arms: Hell's Highway , X360 , Ubisoft , Shooter ,43460,261577,3,2008-10-11,M,39732 
25, FIFA Soccer 09 , PSP , Electronic Arts , Sports ,42831,91857,2,2008-10-11,E,39732 
26, LEGO Batman: The Videogame , PS3 , Warner Bros. Interactive Entertainment , Adventure ,42816,110441,3,2008-10-11,E10+,39732 
27, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,42698,14181493,178,2008-10-11,E,39732 
28, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,42335,6793441,37,2008-10-11,T,39732 
29, Fracture , X360 , LucasArts , Shooter ,40632,40632,1,2008-10-11,T,39732 
30, Active Life: Outdoor Challenge , Wii , Atari , Sports ,40459,246834,20,2008-10-11,E,39732 
1, Saints Row 2 , X360 , THQ , Action ,363019,363019,1,2008-10-18,M,39739 
2, Wii Sports , Wii , Nintendo , Sports ,356498,29709914,100,2008-10-18,E,39739 
3, PES 2009: Pro Evolution Soccer , PS3 , Konami Digital Entertainment , Sports ,341985,341985,1,2008-10-18,E,39739 
4, Wii Fit , Wii , Nintendo , Sports ,301760,8674391,47,2008-10-18,E,39739 
5, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,190651,688916,3,2008-10-18,E,39739 
6, SOCOM: U.S. Navy SEALs Confrontation , PS3 , Sony Computer Entertainment , Shooter ,187034,187034,1,2008-10-18,M,39739 
7, Wii Play , Wii , Nintendo , Misc ,182445,15827085,99,2008-10-18,E,39739 
8, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,180195,597748,3,2008-10-18,E,39739 
9, Mario Kart Wii , Wii , Nintendo , Racing ,178030,8407970,28,2008-10-18,E,39739 
10, Saints Row 2 , PS3 , THQ , Action ,170196,170196,1,2008-10-18,M,39739 
11, Dead Space , X360 , Electronic Arts , Action ,161511,161511,1,2008-10-18,M,39739 
12, PES 2009: Pro Evolution Soccer , X360 , Konami Digital Entertainment , Sports ,152703,152703,1,2008-10-18,E,39739 
13, Wii Music , Wii , Nintendo , Misc ,106910,106910,1,2008-10-18,E,39739 
14, Dead Space , PS3 , Electronic Arts , Action ,104315,104315,1,2008-10-18,M,39739 
15, NBA 2K9 , X360 , Take-Two Interactive , Sports ,68946,209205,2,2008-10-18,E,39739 
16, What Did I Do to Deserve This My Lord!? 2 , PSP , Nippon Ichi Software, Role-Playing ,65739,65739,1,2008-10-18,T,39739 
17, LEGO Batman: The Videogame , Wii , Warner Bros. Interactive Entertainment , Adventure ,63786, NA ,5,2008-10-18,E10+,39739 
18, LEGO Batman: The Videogame , DS , Activision , Adventure ,63579,217138,4,2008-10-18,E10+,39739 
19, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,63333,1783005,6,2008-10-18,T,39739 
20, FIFA Soccer 09 , PSP , Electronic Arts , Sports ,59831,151688,3,2008-10-18,E,39739 
21, Culdcept DS , DS , Sega , Strategy ,54776,54776,1,2008-10-18,T,39739 
22, Mario Kart DS , DS , Nintendo , Racing ,50185,11370551,153,2008-10-18,E,39739 
23, Nintendogs , DS , Nintendo , Simulation ,46942,19918291,183,2008-10-18,E,39739 
24, Star Wars: The Force Unleashed , Wii , LucasArts , Action ,46340,587961,5,2008-10-18,T,39739 
25, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,45187,6838628,38,2008-10-18,T,39739 
26, Kirby Super Star Ultra , DS , Nintendo , Platform ,44605,244514,4,2008-10-18,E,39739 
27, New Super Mario Bros. , DS , Nintendo , Platform ,43815,15849556,127,2008-10-18,E,39739 
28, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,42457,14223950,179,2008-10-18,E,39739 
29, Rhythm Heaven , DS , Nintendo , Misc ,41919,941311,12,2008-10-18,E,39739 
30, Star Wars: The Force Unleashed , X360 , LucasArts , Action ,40993,1076518,5,2008-10-18,T,39739 
1, Fable II , X360 , Microsoft Game Studios , Role-Playing ,999689,999689,1,2008-10-25,M,39746 
2, Wii Sports , Wii , Nintendo , Sports ,379815,30089729,101,2008-10-25,E,39746 
3, Wii Fit , Wii , Nintendo , Sports ,292797,8967188,48,2008-10-25,E,39746 
4, Far Cry 2 , X360 , Ubisoft , Shooter ,230838,230838,1,2008-10-25,M,39746 
5, Wii Play , Wii , Nintendo , Misc ,196236,16023321,100,2008-10-25,E,39746 
6, Mario Kart Wii , Wii , Nintendo , Racing ,184864,8592834,29,2008-10-25,E,39746 
7, Far Cry 2 , PS3 , Ubisoft , Shooter ,178472,178472,1,2008-10-25,M,39746 
8, Saints Row 2 , X360 , THQ , Action ,160106,523125,2,2008-10-25,M,39746 
9, PES 2009: Pro Evolution Soccer , PS3 , Konami Digital Entertainment , Sports ,135329,477314,2,2008-10-25,E,39746 
10, Midnight Club: Los Angeles , X360 , Take-Two Interactive , Racing ,119328,119328,1,2008-10-25,T,39746 
11, Wii Music , Wii , Nintendo , Misc ,117248,224158,2,2008-10-25,E,39746 
12, Midnight Club: Los Angeles , PS3 , Take-Two Interactive , Racing ,115648,115648,1,2008-10-25,T,39746 
13, Dead Space , X360 , Electronic Arts , Action ,111526,273037,2,2008-10-25,M,39746 
14, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,110171,110171,0,2008-10-25,E,39746 
15, Dead Space , PS3 , Electronic Arts , Action ,106056,210371,2,2008-10-25,M,39746 
16, Rock Band 2 , PS3 , MTV Games , Misc ,102521,102521,1,2008-10-25,T,39746 
17, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,100442,789358,4,2008-10-25,E,39746 
18, Saints Row 2 , PS3 , THQ , Action ,100335,270531,2,2008-10-25,M,39746 
19, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,84543,682291,4,2008-10-25,E,39746 
20, Style Savvy , DS , Nintendo , Simulation ,80667,80667,1,2008-10-25,E,39746 
21, Rock Band 2 , X360 , Electronic Arts , Misc ,78156,605211,6,2008-10-25,T,39746 
22, PES 2009: Pro Evolution Soccer , X360 , Konami Digital Entertainment , Sports ,73563,226266,2,2008-10-25,E,39746 
23, Far Cry 2 , PC , Ubisoft , Shooter ,72260,72260,1,2008-10-25,M,39746 
24, Castlevania: Order of Ecclesia , DS , Konami Digital Entertainment , Platform ,61721,61721,1,2008-10-25,T,39746 
25, Mario Kart DS , DS , Nintendo , Racing ,59022,11429573,154,2008-10-25,E,39746 
26, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,54596,14278546,180,2008-10-25,E,39746 
27, Nintendogs , DS , Nintendo , Simulation ,52578,19970869,184,2008-10-25,E,39746 
28, BioShock , PS3 , Take-Two Interactive , Shooter ,52443,77191,2,2008-10-25,M,39746 
29, Spider-Man: Web of Shadows , X360 , Activision , Action ,51574,51574,1,2008-10-25,T,39746 
30, FIFA Soccer 09 , PSP , Electronic Arts , Sports ,50716,202404,4,2008-10-25,E,39746 
1, Fallout 3 , X360 , Bethesda Softworks , Role-Playing ,607298,607298,1,2008-11-01,M,39753 
2, Wii Sports , Wii , Nintendo , Sports ,451960,30541689,102,2008-11-01,E,39753 
3, Wii Fit , Wii , Nintendo , Sports ,347489,9314677,49,2008-11-01,E,39753 
4, Fable II , X360 , Microsoft Game Studios , Role-Playing ,326372,1326061,2,2008-11-01,M,39753 
5, Fallout 3 , PS3 , Bethesda Softworks , Role-Playing ,316636,316636,1,2008-11-01,M,39753 
6, Guitar Hero: World Tour , X360 , Activision , Misc ,263729,263729,1,2008-11-01,T,39753 
7, Guitar Hero: World Tour , Wii , Activision , Misc ,218561,218561,1,2008-11-01,T,39753 
8, Mario Kart Wii , Wii , Nintendo , Racing ,214051,8806885,30,2008-11-01,E,39753 
9, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,206099,316270,1,2008-11-01,E,39753 
10, Wii Play , Wii , Nintendo , Misc ,202807,16226128,101,2008-11-01,E,39753 
11, Grand Theft Auto IV , PS3 , Capcom , Action ,157395,5000479,27,2008-11-01,M,39753 
12, Guitar Hero: World Tour , PS3 , Activision , Misc ,119335,119335,1,2008-11-01,T,39753 
13, Far Cry 2 , X360 , Ubisoft , Shooter ,114072,344910,2,2008-11-01,M,39753 
14, Far Cry 2 , PS3 , Ubisoft , Shooter ,104403,282875,2,2008-11-01,M,39753 
15, Saints Row 2 , X360 , THQ , Action ,85178,608303,3,2008-11-01,M,39753 
16, Midnight Club: Los Angeles , X360 , Take-Two Interactive , Racing ,83953,203281,2,2008-11-01,T,39753 
17, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,78548,867906,5,2008-11-01,E,39753 
18, Midnight Club: Los Angeles , PS3 , Take-Two Interactive , Racing ,77498,193146,2,2008-11-01,T,39753 
19, Valkyrie Profile: Covenant of the Plume , DS , Square Enix , Role-Playing ,76098,76098,1,2008-11-01,T,39753 
20, PES 2009: Pro Evolution Soccer , PS3 , Konami Digital Entertainment , Sports ,74043,551357,3,2008-11-01,E,39753 
21, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,68231,750522,5,2008-11-01,E,39753 
22, Dead Space , X360 , Electronic Arts , Action ,67353,340390,3,2008-11-01,M,39753 
23, Wii Music , Wii , Nintendo , Misc ,67164,291322,3,2008-11-01,E,39753 
24, Grand Theft Auto IV , X360 , Capcom , Action ,66559,6116890,27,2008-11-01,M,39753 
25, Nintendogs , DS , Nintendo , Simulation ,61542,20032411,185,2008-11-01,E,39753 
26, Gran Turismo 5 Prologue , PS3 , Sony Computer Entertainment , Racing ,60134,2110950,47,2008-11-01,E,39753 
27, Mario Kart DS , DS , Nintendo , Racing ,58815,11488388,155,2008-11-01,E,39753 
28, Fallout 3 , PC , Bethesda Softworks , Role-Playing ,56207,56207,1,2008-11-01,M,39753 
29, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,54603,14333149,181,2008-11-01,E,39753 
30, New Super Mario Bros. , DS , Nintendo , Platform ,51506,15946309,129,2008-11-01,E,39753 
1, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,1868440,1868440,1,2008-11-08,M,39760 
2, Wii Sports , Wii , Nintendo , Sports ,529130,31070819,103,2008-11-08,E,39760 
3, Wii Fit , Wii , Nintendo , Sports ,311225,9625902,50,2008-11-08,E,39760 
4, Kirby Super Star Ultra , DS , Nintendo , Platform ,297759,612019,7,2008-11-08,E,39760 
5, Mario Kart Wii , Wii , Nintendo , Racing ,258290,9065175,31,2008-11-08,E,39760 
6, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,253652,569922,2,2008-11-08,E,39760 
7, Resistance 2 , PS3 , Sony Computer Entertainment , Shooter ,242969,242969,1,2008-11-08,M,39760 
8, Wii Play , Wii , Nintendo , Misc ,224315,16450443,102,2008-11-08,E,39760 
9, Fallout 3 , X360 , Bethesda Softworks , Role-Playing ,213797,821095,2,2008-11-08,M,39760 
10, Fable II , X360 , Microsoft Game Studios , Role-Playing ,139478,1465539,3,2008-11-08,M,39760 
11, Fallout 3 , PS3 , Bethesda Softworks , Role-Playing ,134122,450758,2,2008-11-08,M,39760 
