Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
18, NBA 2K14 , X360 , Take-Two Interactive , Sports ,67459,752366,5,2013-11-02,E,41580 
19, Just Dance 2014 , Wii , Ubisoft , Misc ,62141,256438,5,2013-11-02,E10+,41580 
20, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,61365,618441,5,2013-11-02,E,41580 
21, New Super Mario Bros. U , WiiU , Nintendo , Action ,55556,2189748,50,2013-11-02,E,41580 
22, Jikkyou Powerful Pro Yakyuu 2013 , PS3 , Konami Digital Entertainment , Sports ,55286,139157,2,2013-11-02,T,41580 
23, Skylanders Swap Force , Wii , Activision , Platform ,51807,309007,3,2013-11-02,E10+,41580 
24, Little Battlers eXperience: Wars , 3DS , Level 5 , Strategy ,49698,49698,1,2013-11-02,T,41580 
25, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,46983,2937237,8,2013-11-02,T,41580 
26, Beyond: Two Souls , PS3 , Sony Computer Entertainment , Adventure ,46693,622553,4,2013-11-02,M,41580 
27, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,42444,5214398,52,2013-11-02,E,41580 
28, LEGO Marvel Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,38702,194948,2,2013-11-02,E10+,41580 
29, Sonic Lost World , WiiU , Sega , Platform ,38232,57350,3,2013-11-02,E10+,41580 
30, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,38035,20191823,157,2013-11-02,E,41580 
1, Call of Duty: Ghosts , X360 , Activision , Shooter ,3649750,3649750,1,2013-11-09,M,41587 
2, Call of Duty: Ghosts , PS3 , Activision , Shooter ,3401673,3401673,1,2013-11-09,M,41587 
3, Battlefield 4 , PS3 , Electronic Arts , Shooter ,352120,1051321,2,2013-11-09,M,41587 
4, Battlefield 4 , X360 , Electronic Arts , Shooter ,313967,1156535,2,2013-11-09,M,41587 
5, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,303618,6885818,5,2013-11-09,E,41587 
6, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,229801,1033253,2,2013-11-09,M,41587 
7, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,217824,14368362,8,2013-11-09,M,41587 
8, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,211471,935429,2,2013-11-09,M,41587 
9, Call of Duty: Ghosts , PC , Activision , Shooter ,193674,193674,1,2013-11-09,M,41587 
10, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,148308,11088188,8,2013-11-09,M,41587 
11, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,115565,3897597,7,2013-11-09,E,41587 
12, Minecraft , X360 , Microsoft Game Studios , Adventure ,83258,1920924,23,2013-11-09,E10+,41587 
13, Battlefield 4 , PC , Electronic Arts , Shooter ,80679,354103,2,2013-11-09,M,41587 
14, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,77808,2495846,7,2013-11-09,E,41587 
15, Batman: Arkham Origins , PS3 , Warner Bros. Interactive Entertainment , Action ,76639,821410,3,2013-11-09,T,41587 
16, Just Dance 2014 , Wii , Ubisoft , Misc ,70335,326773,6,2013-11-09,E10+,41587 
17, Rocksmith 2014 , X360 , Ubisoft , Misc ,69026,75224,3,2013-11-09,T,41587 
18, Rocksmith 2014 , PS3 , Ubisoft , Misc ,68668,85831,3,2013-11-09,T,41587 
19, WWE 2K14 , PS3 , Take-Two Interactive , Sports ,61964,272576,2,2013-11-09,T,41587 
20, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,61860,680301,6,2013-11-09,E,41587 
21, Skylanders Swap Force , Wii , Activision , Platform ,61163,370170,4,2013-11-09,E10+,41587 
22, NBA 2K14 , X360 , Take-Two Interactive , Sports ,58427,810793,6,2013-11-09,E,41587 
23, Batman: Arkham Origins , X360 , Warner Bros. Interactive Entertainment , Action ,56149,718231,3,2013-11-09,T,41587 
24, Football Manager 2014 , PC , Sega , Sports ,54346,150554,2,2013-11-09,E,41587 
25, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,51768,5266166,53,2013-11-09,E,41587 
26, WWE 2K14 , X360 , Take-Two Interactive , Sports ,51342,229860,2,2013-11-09,T,41587 
27, New Super Mario Bros. U , WiiU , Nintendo , Action ,46301,2236049,51,2013-11-09,E,41587 
28, Wii Party U , WiiU , Nintendo , Action ,45424,165959,3,2013-11-09,E,41587 
29, Disney Infinity , X360 , Disney Interactive Studios , Action ,41240,386288,12,2013-11-09,E10+,41587 
30, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,39996,2977233,9,2013-11-09,T,41587 
1, Call of Duty: Ghosts , PS3 , Activision , Shooter ,961189,4362862,2,2013-11-16,M,41594 
2, Call of Duty: Ghosts , X360 , Activision , Shooter ,784126,4433876,2,2013-11-16,M,41594 
3, Call of Duty: Ghosts , PS4 , Activision , Shooter ,478352,478352,1,2013-11-16,M,41594 
4, Battlefield 4 , PS4 , Electronic Arts , Shooter ,350714,350714,1,2013-11-16,M,41594 
5, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,308022,308022,1,2013-11-16,M,41594 
6, God Eater 2 , PSV , Namco Bandai Games , Action ,264831,264831,1,2013-11-16,T,41594 
7, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,253537,253537,1,2013-11-16,M,41594 
8, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,250487,7136305,6,2013-11-16,E,41594 
9, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,212960,14581322,9,2013-11-16,M,41594 
10, NBA 2K14 , PS4 , Take-Two Interactive , Sports ,170607,170607,1,2013-11-16,E,41594 
11, Battlefield 4 , X360 , Electronic Arts , Shooter ,167906,1324441,3,2013-11-16,M,41594 
12, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,166557,1199810,3,2013-11-16,M,41594 
13, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,165084,428998,9,2013-11-16,E,41594 
14, Battlefield 4 , PS3 , Electronic Arts , Shooter ,163885,1215206,3,2013-11-16,M,41594 
15, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,135061,1070490,3,2013-11-16,M,41594 
16, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,135044,11223232,9,2013-11-16,M,41594 
17, Madden NFL 25 , PS4 , Electronic Arts , Sports ,132236,132236,1,2013-11-16,E,41594 
18, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,126313,4023910,8,2013-11-16,E,41594 
19, God Eater 2 , PSP , Namco Bandai Games , Action ,114264,114264,1,2013-11-16,T,41594 
20, Need for Speed Rivals , PS4 , Electronic Arts , Racing ,112030,112030,1,2013-11-16,E10+,41594 
21, LEGO Marvel Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,111605,277665,4,2013-11-16,E10+,41594 
22, Ratchet & Clank: Into the Nexus , PS3 , Sony Computer Entertainment America , Shooter ,106956,106956,1,2013-11-16,T,41594 
23, LEGO Marvel Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,98770,312423,4,2013-11-16,E10+,41594 
24, Minecraft , X360 , Microsoft Game Studios , Adventure ,90031,2010955,24,2013-11-16,E10+,41594 
25, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,88839,88839,1,2013-11-16,E,41594 
26, Just Dance 2014 , Wii , Ubisoft , Misc ,86497,413270,7,2013-11-16,E10+,41594 
27, Knack , PS4 , Sony Computer Entertainment , Action ,82521,82521,1,2013-11-16,E10+,41594 
28, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,76334,2572180,8,2013-11-16,E,41594 
29, Skylanders Swap Force , Wii , Activision , Platform ,75310,445480,5,2013-11-16,E10+,41594 
30, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,60597,5326763,54,2013-11-16,E,41594 
1, Call of Duty: Ghosts , XOne , Activision , Shooter ,503056,503056,1,2013-11-23,M,41601 
2, Call of Duty: Ghosts , PS3 , Activision , Shooter ,475466,4838328,3,2013-11-23,M,41601 
3, Call of Duty: Ghosts , X360 , Activision , Shooter ,471084,4904960,3,2013-11-23,M,41601 
4, Battlefield 4 , XOne , Electronic Arts , Shooter ,440297,440297,1,2013-11-23,M,41601 
5, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,438509,438509,1,2013-11-23,E,41601 
6, Forza Motorsport 5 , XOne , Microsoft Game Studios , Racing ,314012,314012,1,2013-11-23,E,41601 
7, Lightning Returns: Final Fantasy XIII , PS3 , Square Enix , Role-Playing ,285679,285679,1,2013-11-23,T,41601 
8, Super Mario 3D World , WiiU , Nintendo , Platform ,267495,267495,1,2013-11-23,E,41601 
9, Dead Rising 3 , XOne , Microsoft Game Studios , Action ,261381,261381,1,2013-11-23,M,41601 
10, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,249009,7385314,7,2013-11-23,E,41601 
11, Ryse: Son of Rome , XOne , Microsoft Game Studios , Action ,240375,240375,1,2013-11-23,M,41601 
12, FIFA Soccer 14 , XOne , Electronic Arts , Sports ,237839,237839,1,2013-11-23,E,41601 
13, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,229614,14810936,10,2013-11-23,M,41601 
14, Assassin's Creed IV: Black Flag , XOne , Ubisoft , Action ,226471,226471,1,2013-11-23,M,41601 
15, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,171009,11394241,10,2013-11-23,M,41601 
16, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,141169,1340979,4,2013-11-23,M,41601 
17, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,139273,4163183,9,2013-11-23,E,41601 
18, Minecraft , X360 , Microsoft Game Studios , Adventure ,135265,2146220,25,2013-11-23,E10+,41601 
19, Just Dance 2014 , Wii , Ubisoft , Misc ,124483,537753,8,2013-11-23,E10+,41601 
20, Battlefield 4 , PS3 , Electronic Arts , Shooter ,119824,1335030,4,2013-11-23,M,41601 
21, Skylanders Swap Force , Wii , Activision , Platform ,99370,544850,6,2013-11-23,E10+,41601 
22, Need for Speed Rivals , PS3 , Electronic Arts , Racing ,99260,99260,1,2013-11-23,E10+,41601 
23, Battlefield 4 , X360 , Electronic Arts , Shooter ,98599,1423040,4,2013-11-23,M,41601 
24, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,98365,1168855,4,2013-11-23,M,41601 
25, Madden NFL 25 , XOne , Electronic Arts , Sports ,96631,96631,1,2013-11-23,E,41601 
26, NBA 2K14 , XOne , Take-Two Interactive , Sports ,84215,84215,1,2013-11-23,E,41601 
27, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,83367,2655547,9,2013-11-23,E,41601 
28, One Piece Unlimited World: Red , 3DS , Namco Bandai Games , Action ,81775,81775,1,2013-11-23,T,41601 
29, New Super Mario Bros. U , WiiU , Nintendo , Action ,81095,2376080,53,2013-11-23,E,41601 
30, Need for Speed Rivals , XOne , Electronic Arts , Racing ,80928,80928,1,2013-11-23,E10+,41601 
1, Call of Duty: Ghosts , X360 , Activision , Shooter ,656801,5561761,4,2013-11-30,M,41608 
2, Call of Duty: Ghosts , PS3 , Activision , Shooter ,575868,5414196,4,2013-11-30,M,41608 
3, Just Dance 2014 , Wii , Ubisoft , Misc ,424507,962260,9,2013-11-30,E10+,41608 
4, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,394995,15205931,11,2013-11-30,M,41608 
5, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,387408,7772722,8,2013-11-30,E,41608 
6, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,359721,11753962,11,2013-11-30,M,41608 
7, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,356937,461255,3,2013-11-30,E,41608 
8, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,355867,644361,3,2013-11-30,M,41608 
9, Call of Duty: Ghosts , PS4 , Activision , Shooter ,315136,844833,3,2013-11-30,M,41608 
10, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,271605,710114,2,2013-11-30,E,41608 
11, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,263598,623389,3,2013-11-30,M,41608 
12, Battlefield 4 , PS4 , Electronic Arts , Shooter ,251154,642676,3,2013-11-30,M,41608 
13, Super Mario 3D World , WiiU , Nintendo , Platform ,240801,508296,2,2013-11-30,E,41608 
14, Batman: Arkham Origins , PS3 , Warner Bros. Interactive Entertainment , Action ,230920,1155143,6,2013-11-30,T,41608 
15, Battlefield 4 , X360 , Electronic Arts , Shooter ,224724,1647764,5,2013-11-30,M,41608 
16, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,222646,1563625,5,2013-11-30,M,41608 
17, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,215970,4379153,10,2013-11-30,E,41608 
18, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,209242,3818728,25,2013-11-30,M,41608 
19, Battlefield 4 , PS3 , Electronic Arts , Shooter ,186004,1521034,5,2013-11-30,M,41608 
20, Minecraft , X360 , Microsoft Game Studios , Adventure ,181292,2327512,26,2013-11-30,E10+,41608 
21, Skylanders Swap Force , Wii , Activision , Platform ,174650,719500,7,2013-11-30,E10+,41608 
22, Just Dance 2014 , X360 , Ubisoft , Misc ,171744,271164,9,2013-11-30,E10+,41608 
23, New Super Mario Bros. U , WiiU , Nintendo , Action ,169894,2545974,54,2013-11-30,E,41608 
24, Call of Duty: Ghosts , XOne , Activision , Shooter ,156584,659640,2,2013-11-30,M,41608 
25, New Super Luigi U , WiiU , Nintendo , Platform ,144199,561223,21,2013-11-30,E,41608 
26, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,144010,1312865,5,2013-11-30,M,41608 
27, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,142942,2798489,10,2013-11-30,E,41608 
28, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,129271,20437155,161,2013-11-30,E,41608 
29, Knack , PS4 , Sony Computer Entertainment America , Action ,125178,221184,3,2013-11-30,E10+,41608 
30, Need for Speed Rivals , PS4 , Electronic Arts , Racing ,124933,258852,3,2013-11-30,E10+,41608 
1, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,898839,898839,1,2013-12-07,E,41615 
2, Call of Duty: Ghosts , PS3 , Activision , Shooter ,551997,5966193,5,2013-12-07,M,41615 
3, Call of Duty: Ghosts , X360 , Activision , Shooter ,514384,6076145,5,2013-12-07,M,41615 
4, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,441371,8214093,9,2013-12-07,E,41615 
5, Just Dance 2014 , Wii , Ubisoft , Misc ,370631,1332891,10,2013-12-07,E10+,41615 
6, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,333026,15538957,12,2013-12-07,M,41615 
7, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,258280,4637433,11,2013-12-07,E,41615 
8, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,249498,12003460,12,2013-12-07,M,41615 
9, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,229730,1793355,6,2013-12-07,M,41615 
10, Battlefield 4 , PS3 , Electronic Arts , Shooter ,213520,1734554,6,2013-12-07,M,41615 
11, Super Mario 3D World , WiiU , Nintendo , Platform ,200652,708948,3,2013-12-07,E,41615 
12, Battlefield 4 , X360 , Electronic Arts , Shooter ,183542,1831306,6,2013-12-07,M,41615 
13, Skylanders Swap Force , Wii , Activision , Platform ,179099,898599,8,2013-12-07,E10+,41615 
14, Just Dance 2014 , X360 , Ubisoft , Misc ,169847,441011,10,2013-12-07,E10+,41615 
15, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,162645,872759,3,2013-12-07,E,41615 
16, Minecraft , X360 , Microsoft Game Studios , Adventure ,157077,2484589,27,2013-12-07,E10+,41615 
17, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,152766,2951255,11,2013-12-07,E,41615 
18, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,138895,1451760,6,2013-12-07,M,41615 
19, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,135238,596493,4,2013-12-07,E,41615 
20, Call of Duty: Ghosts , PS4 , Activision , Shooter ,134671,979504,4,2013-12-07,M,41615 
21, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,132252,5650247,57,2013-12-07,E,41615 
22, New Super Mario Bros. U , WiiU , Nintendo , Action ,127919,2673893,55,2013-12-07,E,41615 
23, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,125343,769704,4,2013-12-07,M,41615 
24, Call of Duty: Ghosts , XOne , Activision , Shooter ,119843,779483,3,2013-12-07,M,41615 
25, Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online , Wii , Square Enix , Role-Playing ,115951,791788,71,2013-12-07,T,41615 
26, Batman: Arkham Origins , PS3 , Warner Bros. Interactive Entertainment , Action ,114933,1270076,7,2013-12-07,T,41615 
27, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,111669,3930397,26,2013-12-07,M,41615 
28, Battlefield 4 , PS4 , Electronic Arts , Shooter ,100868,743544,4,2013-12-07,M,41615 
29, Need for Speed Rivals , PS3 , Electronic Arts , Racing ,97554,287769,3,2013-12-07,E10+,41615 
30, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,96004,719393,4,2013-12-07,M,41615 
1, Call of Duty: Ghosts , PS3 , Activision , Shooter ,542597,6508790,6,2013-12-14,M,41622 
2, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,540821,540821,1,2013-12-14,E,41622 
3, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,532574,8746667,10,2013-12-14,E,41622 
4, Call of Duty: Ghosts , X360 , Activision , Shooter ,524415,6600560,6,2013-12-14,M,41622 
5, Just Dance 2014 , Wii , Ubisoft , Misc ,433068,1765959,11,2013-12-14,E10+,41622 
6, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,400179,1299018,2,2013-12-14,E,41622 
7, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,379691,15918648,13,2013-12-14,M,41622 
8, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,302745,12306205,13,2013-12-14,M,41622 
9, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,293129,4930562,12,2013-12-14,E,41622 
10, Super Mario 3D World , WiiU , Nintendo , Platform ,260527,969475,4,2013-12-14,E,41622 
11, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,257491,2050846,7,2013-12-14,M,41622 
12, New Super Mario Bros. U , WiiU , Nintendo , Action ,236321,2910214,56,2013-12-14,E,41622 
13, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,210287,1083046,4,2013-12-14,E,41622 
14, Minecraft , X360 , Microsoft Game Studios , Adventure ,209808,2694397,28,2013-12-14,E10+,41622 
15, Battlefield 4 , PS3 , Electronic Arts , Shooter ,206391,1940945,7,2013-12-14,M,41622 
16, Battlefield 4 , X360 , Electronic Arts , Shooter ,198048,2029354,7,2013-12-14,M,41622 
17, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,187023,3138278,12,2013-12-14,E,41622 
18, Skylanders Swap Force , Wii , Activision , Platform ,179873,1078472,9,2013-12-14,E10+,41622 
19, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,176860,1628620,7,2013-12-14,M,41622 
20, Call of Duty: Ghosts , XOne , Activision , Shooter ,169672,949155,4,2013-12-14,M,41622 
21, New Super Luigi U , WiiU , Nintendo , Platform ,169317,817477,23,2013-12-14,E,41622 
22, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,169246,5819493,58,2013-12-14,E,41622 
23, NBA 2K14 , X360 , Take-Two Interactive , Sports ,154117,1240362,11,2013-12-14,E,41622 
24, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,150082,746575,5,2013-12-14,E,41622 
25, LEGO Marvel Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,149059,718493,8,2013-12-14,E10+,41622 
26, Call of Duty: Ghosts , PS4 , Activision , Shooter ,148269,1127773,5,2013-12-14,M,41622 
27, Madden NFL 25 , X360 , Electronic Arts , Sports ,140168,1470096,16,2013-12-14,E,41622 
28, LEGO Marvel Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,138628,645097,8,2013-12-14,E10+,41622 
29, Mario Kart 7 , 3DS , Nintendo , Racing ,134370,8842092,107,2013-12-14,E,41622 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,133571,6923702,73,2013-12-14,E,41622 
1, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,632878,9379545,11,2013-12-21,E,41629 
2, Call of Duty: Ghosts , X360 , Activision , Shooter ,561066,7161626,7,2013-12-21,M,41629 
3, Just Dance 2014 , Wii , Ubisoft , Misc ,560796,2326755,12,2013-12-21,E10+,41629 
4, Call of Duty: Ghosts , PS3 , Activision , Shooter ,560630,7069420,7,2013-12-21,M,41629 
5, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,428793,16347441,14,2013-12-21,M,41629 
6, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,354338,12660543,14,2013-12-21,M,41629 
7, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,342126,5272688,13,2013-12-21,E,41629 
8, Super Mario 3D World , WiiU , Nintendo , Platform ,310932,1280407,5,2013-12-21,E,41629 
9, New Super Mario Bros. U , WiiU , Nintendo , Action ,306583,3216797,57,2013-12-21,E,41629 
10, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,302119,2352965,8,2013-12-21,M,41629 
11, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,289204,1588222,3,2013-12-21,E,41629 
12, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,265234,1893854,8,2013-12-21,M,41629 
13, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,261155,801976,2,2013-12-21,E,41629 
14, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,243793,990368,6,2013-12-21,E,41629 
15, Minecraft , X360 , Microsoft Game Studios , Adventure ,243575,2937972,29,2013-12-21,E10+,41629 
16, NBA 2K14 , X360 , Take-Two Interactive , Sports ,240377,1480739,12,2013-12-21,E,41629 
17, Battlefield 4 , X360 , Electronic Arts , Shooter ,230011,2259365,8,2013-12-21,M,41629 
18, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,228314,3366592,13,2013-12-21,E,41629 
19, Battlefield 4 , PS3 , Electronic Arts , Shooter ,224653,2165598,8,2013-12-21,M,41629 
20, Call of Duty: Ghosts , PS4 , Activision , Shooter ,215846,1343619,6,2013-12-21,M,41629 
21, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,211543,6031036,59,2013-12-21,E,41629 
22, Skylanders Swap Force , Wii , Activision , Platform ,202223,1280695,10,2013-12-21,E10+,41629 
23, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,200041,1283087,5,2013-12-21,E,41629 
24, Wii Party U , WiiU , Nintendo , Action ,198763,751475,9,2013-12-21,E,41629 
25, New Super Luigi U , WiiU , Nintendo , Platform ,196462,1013939,24,2013-12-21,E,41629 
26, Madden NFL 25 , X360 , Electronic Arts , Sports ,193030,1663126,17,2013-12-21,E,41629 
27, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,192570,1075413,6,2013-12-21,M,41629 
28, Call of Duty: Ghosts , XOne , Activision , Shooter ,181700,1130855,5,2013-12-21,M,41629 
29, Battlefield 4 , PS4 , Electronic Arts , Shooter ,168441,1026699,6,2013-12-21,M,41629 
30, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,167306,1197212,12,2013-12-21,E,41629 
 ,,,,,,,,,,
 ,,,,,,,,,,
