Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
26, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,47910,8619265,101,2012-10-27,E,41209 
27, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,46469,696615,6,2012-10-27,E,41209 
28, Madden NFL 13 , X360 , Electronic Arts , Sports ,45639,1280774,9,2012-10-27,E,41209 
29, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,44636,16656182,104,2012-10-27,E,41209 
30, Zone of the Enders , PS3 , Konami Digital Entertainment , Simulation ,43265,43265,1,2012-10-27,M,41209 
1, Assassin's Creed III , X360 , Ubisoft , Action ,1568017,1568017,1,2012-11-03,M,41216 
2, Assassin's Creed III , PS3 , Ubisoft , Action ,1561018,1561018,1,2012-11-03,M,41216 
3, Tales of Xillia 2 , PS3 , Namco Bandai Games , Role-Playing ,353747,353747,1,2012-11-03,T,41216 
4, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,262308,262308,1,2012-11-03,E10+,41216 
5, WWE '13 , PS3 , THQ , Action ,250557,250557,1,2012-11-03,T,41216 
6, WWE '13 , X360 , THQ , Action ,230452,230452,1,2012-11-03,T,41216 
7, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,186920,4431883,6,2012-11-03,E,41216 
8, Need for Speed: Most Wanted (Limited Edition) , X360 , Electronic Arts , Racing ,178810,178810,1,2012-11-03,E10+,41216 
9, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,174208,4684437,20,2012-11-03,E,41216 
10, Forza Horizon , X360 , Microsoft Game Studios , Racing ,146899,463719,2,2012-11-03,T,41216 
11, Just Dance 4 , Wii , Ubisoft , Misc ,141572,627977,5,2012-11-03,E10+,41216 
12, Football Manager 2013 , PC , Sega , Action ,130300,187489,2,2012-11-03,E,41216 
13, FIFA Soccer 13 , X360 , Electronic Arts , Action ,115744,2800750,6,2012-11-03,E,41216 
14, Skylanders Giants , Wii , Activision , Action ,114095,392632,3,2012-11-03,E10+,41216 
15, Medal of Honor: Warfighter , PS3 , Electronic Arts , Action ,112259,434632,2,2012-11-03,M,41216 
16, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,104142,2933807,15,2012-11-03,E,41216 
17, Assassin's Creed III: Liberation , PSV , Ubisoft , Action ,101787,101787,1,2012-11-03,M,41216 
18, Medal of Honor: Warfighter , X360 , Electronic Arts , Action ,94071,405190,2,2012-11-03,M,41216 
19, Professor Layton and the Mask of Miracle , 3DS , Nintendo , Adventure ,87255,517839,89,2012-11-03,E10+,41216 
20, Skylanders Giants , X360 , Activision , Action ,68535,202025,3,2012-11-03,E10+,41216 
21, NBA 2K13 , X360 , Take-Two Interactive , Action ,65742,830849,5,2012-11-03,E,41216 
22, Okami , PS3 , Capcom , Adventure ,63421,63421,1,2012-11-03,T,41216 
23, Farming Simulator 2013 , PC , Focus Home Interactive , Action ,62309,248400,2,2012-11-03,E,41216 
24, NBA 2K13 , PS3 , Take-Two Interactive , Action ,59212,672990,5,2012-11-03,E,41216 
25, Yakuza , PS3 , Sega , Adventure ,52948,52948,1,2012-11-03,M,41216 
26, Resident Evil 6 Anthology , PS3 , Capcom , Action ,51684,1906253,5,2012-11-03,M,41216 
27, Madden NFL 13 , X360 , Electronic Arts , Sports ,49268,1330042,10,2012-11-03,E,41216 
28, Ragnarok Odyssey , PSV , Xseed Games , Role-Playing ,48764,134019,40,2012-11-03,T,41216 
29, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,48479,16704661,105,2012-11-03,E,41216 
30, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,46803,8666068,102,2012-11-03,E,41216 
1, Halo 4 , X360 , Microsoft Game Studios , Shooter ,3662557,3662557,1,2012-11-10,M,41223 
2, Animal Crossing: Jump Out , 3DS , Nintendo , Simulation ,641441,641441,1,2012-11-10,E,41223 
3, Assassin's Creed III , PS3 , Ubisoft , Action ,481875,2042893,2,2012-11-10,M,41223 
4, Assassin's Creed III , X360 , Ubisoft , Action ,399290,1967307,2,2012-11-10,M,41223 
5, Just Dance 4 , Wii , Ubisoft , Misc ,176659,804636,6,2012-11-10,E10+,41223 
6, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,150696,4582579,7,2012-11-10,E,41223 
7, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,143233,405541,2,2012-11-10,E10+,41223 
8, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,124280,4808717,21,2012-11-10,E,41223 
9, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,114419,3048226,16,2012-11-10,E,41223 
10, FIFA Soccer 13 , X360 , Electronic Arts , Action ,97552,2898302,7,2012-11-10,E,41223 
11, Skylanders Giants , Wii , Activision , Action ,97201,489833,4,2012-11-10,E10+,41223 
12, WWE '13 , PS3 , THQ , Action ,85285,335842,2,2012-11-10,T,41223 
13, LittleBigPlanet Karting , PS3 , Sony Computer Entertainment , Action ,82660,82660,1,2012-11-10,E,41223 
14, Football Manager 2013 , PC , Sega , Action ,77183,264672,3,2012-11-10,E,41223 
15, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,76797,16781458,106,2012-11-10,E,41223 
16, Need for Speed: Most Wanted (Limited Edition) , X360 , Electronic Arts , Racing ,75574,254384,2,2012-11-10,E10+,41223 
17, WWE '13 , X360 , THQ , Action ,73758,304210,2,2012-11-10,T,41223 
18, Dynasty Warriors 7: Empires , PS3 , Tecmo Koei , Action ,69588,69588,1,2012-11-10,T,41223 
19, Forza Horizon , X360 , Microsoft Game Studios , Racing ,68667,532386,3,2012-11-10,T,41223 
20, NBA 2K13 , X360 , Take-Two Interactive , Action ,59225,890074,6,2012-11-10,E,41223 
21, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,52908,1746972,8,2012-11-10,M,41223 
22, Professor Layton and the Mask of Miracle , 3DS , Nintendo , Adventure ,52706,570545,90,2012-11-10,E10+,41223 
23, Madden NFL 13 , X360 , Electronic Arts , Sports ,50499,1380541,11,2012-11-10,E,41223 
24, Medal of Honor: Warfighter , PS3 , Electronic Arts , Action ,49428,484060,3,2012-11-10,M,41223 
25, Super Mario 3D Land , 3DS , Nintendo , Platform ,49391,6755294,54,2012-11-10,E,41223 
26, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,49136,2446249,57,2012-11-10,E,41223 
27, Wii Sports , Wii , Nintendo , Sports ,47013,79359544,312,2012-11-10,E,41223 
28, NBA 2K13 , PS3 , Take-Two Interactive , Action ,46515,719505,6,2012-11-10,E,41223 
29, Mario Kart 7 , 3DS , Nintendo , Racing ,46410,6299211,50,2012-11-10,E,41223 
30, Farming Simulator 2013 , PC , Focus Home Interactive , Action ,45959,294359,3,2012-11-10,E,41223 
1, Call of Duty: Black Ops II , X360 , Activision , Shooter ,6122643,6122643,1,2012-11-17,M,41230 
2, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,5646888,5646888,1,2012-11-17,M,41230 
3, Halo 4 , X360 , Microsoft Game Studios , Shooter ,724260,4386817,2,2012-11-17,M,41230 
4, Call of Duty: Black Ops II , PC , Activision , Shooter ,398543,398543,1,2012-11-17,M,41230 
5, Assassin's Creed III , PS3 , Ubisoft , Action ,387476,2430369,3,2012-11-17,M,41230 
6, Animal Crossing: Jump Out , 3DS , Nintendo , Simulation ,297859,939300,2,2012-11-17,E,41230 
7, Just Dance 4 , Wii , Ubisoft , Misc ,235202,1039838,7,2012-11-17,E10+,41230 
8, Assassin's Creed III , X360 , Ubisoft , Action ,221593,2188900,3,2012-11-17,M,41230 
9, Paper Mario , 3DS , Nintendo , Role-Playing ,171131,171131,1,2012-11-17,E,41230 
10, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,157789,4740368,8,2012-11-17,E,41230 
11, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,156850,3205076,17,2012-11-17,E,41230 
12, Call of Duty Black Ops: Declassified , PSV , Activision , Action ,135780,135780,1,2012-11-17,M,41230 
13, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,129056,16910514,107,2012-11-17,E,41230 
14, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,125941,4934658,22,2012-11-17,E,41230 
15, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,115455,520996,3,2012-11-17,E10+,41230 
16, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,114628,2560877,58,2012-11-17,E,41230 
17, Skylanders Giants , Wii , Activision , Action ,112909,602742,5,2012-11-17,E10+,41230 
18, FIFA Soccer 13 , X360 , Electronic Arts , Action ,105548,3003850,8,2012-11-17,E,41230 
19, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,95358,818200,53,2012-11-17,E,41230 
20, LEGO The Lord of the Rings , X360 , Warner Bros. Interactive Entertainment , Action ,79724,79724,1,2012-11-17,E10+,41230 
21, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,76567,4835711,55,2012-11-17,T,41230 
22, Medal of Honor: Warfighter , PS3 , Electronic Arts , Action ,75389,559449,4,2012-11-17,M,41230 
23, LEGO The Lord of the Rings , Wii , Warner Bros. Interactive Entertainment , Action ,72690,72690,1,2012-11-17,E10+,41230 
24, NBA 2K13 , X360 , Take-Two Interactive , Action ,66840,956914,7,2012-11-17,E,41230 
25, Wii Sports , Wii , Nintendo , Sports ,64776,79424320,313,2012-11-17,E,41230 
26, Super Mario 3D Land , 3DS , Nintendo , Platform ,64381,6819675,55,2012-11-17,E,41230 
27, Madden NFL 13 , X360 , Electronic Arts , Sports ,63282,1443823,12,2012-11-17,E,41230 
28, Mario Kart 7 , 3DS , Nintendo , Racing ,63233,6362444,51,2012-11-17,E,41230 
29, Zone of the Enders HD Collection , PS3 , Konami Digital Entertainment , Simulation ,62698,115801,4,2012-11-17,M,41230 
30, Wii Sports Resort , Wii , Nintendo , Sports ,59206,30042250,178,2012-11-17,E,41230 
1, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,1268039,6914927,2,2012-11-24,M,41237 
2, Call of Duty: Black Ops II , X360 , Activision , Shooter ,1240213,7362856,2,2012-11-24,M,41237 
3, Just Dance 4 , Wii , Ubisoft , Misc ,609463,1649301,8,2012-11-24,E10+,41237 
4, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,597718,17508232,108,2012-11-24,E,41237 
5, Halo 4 , X360 , Microsoft Game Studios , Shooter ,585708,4972525,3,2012-11-24,M,41237 
6, Hitman: Absolution , PS3 , Square Enix , Action ,510023,510023,1,2012-11-24,M,41237 
7, Assassin's Creed III , PS3 , Ubisoft , Action ,492527,2922896,4,2012-11-24,M,41237 
8, Hitman: Absolution , X360 , Square Enix , Action ,465975,465975,1,2012-11-24,M,41237 
9, Assassin's Creed III , X360 , Ubisoft , Action ,387605,2576505,4,2012-11-24,M,41237 
10, Nintendo Land , WiiU , Nintendo , Action ,386962,386962,1,2012-11-24,E10+,41237 
11, New Super Mario Bros. U , WiiU , Nintendo , Action ,306143,306143,1,2012-11-24,E,41237 
12, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,300568,1118768,54,2012-11-24,E,41237 
13, Wii Sports , Wii , Nintendo , Sports ,298691,79723011,314,2012-11-24,E,41237 
14, Wii Sports Resort , Wii , Nintendo , Sports ,283556,30325806,179,2012-11-24,E,41237 
15, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,238531,2799408,59,2012-11-24,E,41237 
16, Assassin's Creed III , PC , Ubisoft , Action ,232618,282780,4,2012-11-24,M,41237 
17, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,225634,3430710,18,2012-11-24,E,41237 
18, Animal Crossing: Jump Out , 3DS , Nintendo , Simulation ,221609,1160909,3,2012-11-24,E,41237 
19, Skylanders Giants , Wii , Activision , Action ,214218,816960,6,2012-11-24,E10+,41237 
20, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,198052,5033763,56,2012-11-24,T,41237 
21, Kinect Sports , X360 , Microsoft Game Studios , Sports ,186214,4660491,108,2012-11-24,E10+,41237 
22, Super Mario 3D Land , 3DS , Nintendo , Platform ,178155,6997830,56,2012-11-24,E,41237 
23, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,166730,4907098,9,2012-11-24,E,41237 
24, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,160582,5095240,23,2012-11-24,E,41237 
25, Madden NFL 13 , X360 , Electronic Arts , Sports ,152164,1595987,13,2012-11-24,E,41237 
26, Disney Epic Mickey 2: The Power of Two , Wii , Disney Interactive Studios , Action ,145530,145530,1,2012-11-24,E,41237 
27, FIFA Soccer 13 , X360 , Electronic Arts , Action ,130734,3134584,9,2012-11-24,E,41237 
28, PlayStation All-Stars Battle Royale , PS3 , Sony Computer Entertainment , Action ,127816,127816,1,2012-11-24,T,41237 
29, Madden NFL 13 , PS3 , Electronic Arts , Sports ,126407,1323340,13,2012-11-24,E,41237 
30, NBA 2K13 , X360 , Take-Two Interactive , Action ,125947,1082861,8,2012-11-24,E,41237 
1, Call of Duty: Black Ops II , X360 , Activision , Shooter ,712243,8075099,3,2012-12-01,M,41244 
2, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,661364,7576291,3,2012-12-01,M,41244 
3, Just Dance 4 , Wii , Ubisoft , Misc ,526788,2176089,9,2012-12-01,E10+,41244 
4, Halo 4 , X360 , Microsoft Game Studios , Shooter ,356836,5329361,4,2012-12-01,M,41244 
5, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,317706,17825938,109,2012-12-01,E,41244 
6, Assassin's Creed III , PS3 , Ubisoft , Action ,310514,3233410,5,2012-12-01,M,41244 
7, Far Cry 3 , PS3 , Ubisoft , Shooter ,225903,225903,1,2012-12-01,M,41244 
8, Assassin's Creed III , X360 , Ubisoft , Action ,225446,2801951,5,2012-12-01,M,41244 
9, Dai-2-Ji Super Robot Taisen OG , PS3 , Namco Bandai Games , Strategy ,215426,215426,1,2012-12-01,T,41244 
10, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,199458,3630168,19,2012-12-01,E,41244 
11, Nintendo Land , WiiU , Nintendo , Action ,198092,585054,2,2012-12-01,E10+,41244 
12, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,179190,5086288,10,2012-12-01,E,41244 
13, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,179072,1297840,55,2012-12-01,E,41244 
14, Far Cry 3 , X360 , Ubisoft , Shooter ,172136,172136,1,2012-12-01,M,41244 
15, Skylanders Giants , Wii , Activision , Action ,169831,986791,7,2012-12-01,E10+,41244 
16, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,164315,2963723,60,2012-12-01,E,41244 
17, Hitman: Absolution , PS3 , Square Enix , Action ,150841,660864,2,2012-12-01,M,41244 
18, New Super Mario Bros. U , WiiU , Nintendo , Action ,143707,449850,2,2012-12-01,E,41244 
19, Wii Sports , Wii , Nintendo , Sports ,137013,79860024,315,2012-12-01,E,41244 
20, FIFA Soccer 13 , X360 , Electronic Arts , Action ,136456,3271040,10,2012-12-01,E,41244 
21, Professor Layton vs Ace Attorney , 3DS , Level 5 , Adventure ,131633,131633,1,2012-12-01,T,41244 
22, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,127836,755999,5,2012-12-01,E10+,41244 
23, Wii Sports Resort , Wii , Nintendo , Sports ,121372,30447178,180,2012-12-01,E,41244 
24, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,120911,5216151,24,2012-12-01,E,41244 
25, Super Mario 3D Land , 3DS , Nintendo , Platform ,120532,7118362,57,2012-12-01,E,41244 
26, Kinect Sports , X360 , Microsoft Game Studios , Sports ,118725,4779216,109,2012-12-01,E10+,41244 
27, Madden NFL 13 , X360 , Electronic Arts , Sports ,117767,1713754,14,2012-12-01,E,41244 
28, Hitman: Absolution , X360 , Square Enix , Action ,114376,580351,2,2012-12-01,M,41244 
29, Taiko no Tatsujin Wii: Super Deluxe Edition , Wii , Namco Bandai Games , Misc ,111445,111445,1,2012-12-01,E,41244 
30, Animal Crossing: Jump Out , 3DS , Nintendo , Simulation ,110126,1271035,4,2012-12-01,E,41244 
1, Just Dance 4 , Wii , Ubisoft , Misc ,766349,2942438,10,2012-12-08,E10+,41251 
2, Call of Duty: Black Ops II , X360 , Activision , Shooter ,596816,8671915,4,2012-12-08,M,41251 
3, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,577508,8153799,4,2012-12-08,M,41251 
4, Far Cry 3 , X360 , Ubisoft , Shooter ,456684,628820,2,2012-12-08,M,41251 
5, Halo 4 , X360 , Microsoft Game Studios , Shooter ,393578,5722939,5,2012-12-08,M,41251 
6, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,360402,18186340,110,2012-12-08,E,41251 
7, Yakuza 5 , PS3 , Sega , Action ,360123,360123,1,2012-12-08,M,41251 
8, Far Cry 3 , PS3 , Ubisoft , Shooter ,340896,566799,2,2012-12-08,M,41251 
9, Assassin's Creed III , PS3 , Ubisoft , Action ,310128,3543538,6,2012-12-08,M,41251 
10, New Super Mario Bros. U , WiiU , Nintendo , Action ,288384,738234,3,2012-12-08,E,41251 
11, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,278745,3908913,20,2012-12-08,E,41251 
12, Nintendo Land , WiiU , Nintendo , Action ,252746,837800,3,2012-12-08,E10+,41251 
13, Paper Mario , 3DS , Nintendo , Role-Playing ,234983,517907,4,2012-12-08,E,41251 
14, Assassin's Creed III , X360 , Ubisoft , Action ,231434,3033385,6,2012-12-08,M,41251 
15, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,221664,5307952,11,2012-12-08,E,41251 
16, Wii Sports , Wii , Nintendo , Sports ,194968,80054992,316,2012-12-08,E,41251 
17, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,191168,1489008,56,2012-12-08,E,41251 
18, Skylanders Giants , Wii , Activision , Action ,187705,1174496,8,2012-12-08,E10+,41251 
19, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,185122,3148845,61,2012-12-08,E,41251 
20, FIFA Soccer 13 , X360 , Electronic Arts , Action ,167303,3438343,11,2012-12-08,E,41251 
21, Wii Sports Resort , Wii , Nintendo , Sports ,162881,30610059,181,2012-12-08,E,41251 
22, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,162192,5378343,25,2012-12-08,E,41251 
23, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,153440,909439,6,2012-12-08,E10+,41251 
24, Super Mario 3D Land , 3DS , Nintendo , Platform ,151589,7269951,58,2012-12-08,E,41251 
25, Mario Kart 7 , 3DS , Nintendo , Racing ,143063,6700760,54,2012-12-08,E,41251 
26, Hitman: Absolution , PS3 , Square Enix , Action ,137628,798492,3,2012-12-08,M,41251 
27, Kinect Sports , X360 , Microsoft Game Studios , Sports ,132337,4911553,110,2012-12-08,E10+,41251 
28, NBA 2K13 , X360 , Take-Two Interactive , Action ,131993,1320647,10,2012-12-08,E,41251 
29, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,131729,9065445,107,2012-12-08,E,41251 
30, Madden NFL 13 , X360 , Electronic Arts , Sports ,123809,1837563,15,2012-12-08,E,41251 
1, Just Dance 4 , Wii , Ubisoft , Misc ,862750,3805188,11,2012-12-15,E10+,41258 
2, Call of Duty: Black Ops II , X360 , Activision , Shooter ,732932,9404847,5,2012-12-15,M,41258 
3, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,662789,8816588,5,2012-12-15,M,41258 
4, Halo 4 , X360 , Microsoft Game Studios , Shooter ,531141,6254080,6,2012-12-15,M,41258 
5, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,392983,18579323,111,2012-12-15,E,41258 
6, Assassin's Creed III , PS3 , Ubisoft , Action ,381118,3924656,7,2012-12-15,M,41258 
7, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,367036,4275949,21,2012-12-15,E,41258 
8, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,280381,5588333,12,2012-12-15,E,41258 
9, Assassin's Creed III , X360 , Ubisoft , Action ,276941,3310326,7,2012-12-15,M,41258 
10, Far Cry 3 , X360 , Ubisoft , Shooter ,268461,897281,3,2012-12-15,M,41258 
11, Far Cry 3 , PS3 , Ubisoft , Shooter ,260062,826861,3,2012-12-15,M,41258 
12, Wii Sports , Wii , Nintendo , Sports ,220555,80275547,317,2012-12-15,E,41258 
13, Skylanders Giants , Wii , Activision , Action ,218533,1393029,9,2012-12-15,E10+,41258 
14, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,213921,1702929,57,2012-12-15,E,41258 
15, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,213184,1122623,7,2012-12-15,E10+,41258 
16, Nintendo Land , WiiU , Nintendo , Action ,213123,1050923,4,2012-12-15,E10+,41258 
17, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,210504,3359349,62,2012-12-15,E,41258 
18, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,205995,5584338,26,2012-12-15,E,41258 
19, Hitman: Absolution , PS3 , Square Enix , Action ,201516,1000008,4,2012-12-15,M,41258 
20, Super Mario 3D Land , 3DS , Nintendo , Platform ,200095,7470046,59,2012-12-15,E,41258 
21, Paper Mario , 3DS , Nintendo , Role-Playing ,198857,716764,5,2012-12-15,E,41258 
22, Mario Kart 7 , 3DS , Nintendo , Racing ,197271,6898031,55,2012-12-15,E,41258 
23, New Super Mario Bros. U , WiiU , Nintendo , Action ,192853,931087,4,2012-12-15,E,41258 
24, Wii Sports Resort , Wii , Nintendo , Sports ,190856,30800915,182,2012-12-15,E,41258 
25, FIFA Soccer 13 , X360 , Electronic Arts , Action ,182750,3621093,12,2012-12-15,E,41258 
26, Hitman: Absolution , X360 , Square Enix , Action ,181055,868235,4,2012-12-15,M,41258 
27, Animal Crossing: Jump Out , 3DS , Nintendo , Simulation ,172128,1541058,6,2012-12-15,E,41258 
28, NBA 2K13 , X360 , Take-Two Interactive , Action ,168716,1489363,11,2012-12-15,E,41258 
29, Inazuma Eleven Go 2: Chrono Stone , 3DS , Level 5 , Action ,168704,168704,1,2012-12-15,E10+,41258 
30, Kinect Sports , X360 , Microsoft Game Studios , Sports ,163770,5075323,111,2012-12-15,E10+,41258 
1, Just Dance 4 , Wii , Ubisoft , Misc ,868409,4673597,12,2012-12-22,E10+,41265 
2, Call of Duty: Black Ops II , X360 , Activision , Shooter ,797007,10201854,6,2012-12-22,M,41265 
3, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,794069,9610657,6,2012-12-22,M,41265 
4, Halo 4 , X360 , Microsoft Game Studios , Shooter ,587627,6841707,7,2012-12-22,M,41265 
5, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,491923,4767872,22,2012-12-22,E,41265 
6, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,470025,19049348,112,2012-12-22,E,41265 
7, Assassin's Creed III , PS3 , Ubisoft , Action ,449374,4374030,8,2012-12-22,M,41265 
8, Animal Crossing: Jump Out , 3DS , Nintendo , Action ,371547,1912605,7,2012-12-22,E,41265 
9, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,364446,5952779,13,2012-12-22,E,41265 
10, Far Cry 3 , X360 , Ubisoft , Shooter ,346602,1243883,4,2012-12-22,M,41265 
11, Far Cry 3 , PS3 , Ubisoft , Shooter ,339690,1166551,4,2012-12-22,M,41265 
12, Assassin's Creed III , X360 , Ubisoft , Action ,314642,3624968,8,2012-12-22,M,41265 
13, Need for Speed: Most Wanted (Limited Edition) , PS3 , Electronic Arts , Racing ,269946,1392569,8,2012-12-22,E10+,41265 
14, Wii Sports , Wii , Nintendo , Sports ,259451,80534998,318,2012-12-22,E,41265 
15, Paper Mario , 3DS , Nintendo , Role-Playing ,254434,971198,6,2012-12-22,E,41265 
16, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,247270,3606619,63,2012-12-22,E,41265 
17, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,247261,5831599,27,2012-12-22,E,41265 
18, Mario Kart 7 , 3DS , Nintendo , Racing ,246111,7144142,56,2012-12-22,E,41265 
19, Wii Sports Resort , Wii , Nintendo , Sports ,239783,31040698,183,2012-12-22,E,41265 
20, Super Mario 3D Land , 3DS , Nintendo , Platform ,237326,7707372,60,2012-12-22,E,41265 
21, Hitman: Absolution , PS3 , Square Enix , Action ,228693,1228701,5,2012-12-22,M,41265 
22, Kinect: Disneyland Adventures , X360 , Microsoft Game Studios , Misc ,228169,1931098,58,2012-12-22,E,41265 
23, Nintendo Land , WiiU , Nintendo , Action ,227388,1278311,5,2012-12-22,E10+,41265 
24, FIFA Soccer 13 , X360 , Electronic Arts , Action ,226774,3847867,13,2012-12-22,E,41265 
25, NBA 2K13 , X360 , Take-Two Interactive , Action ,218782,1708145,12,2012-12-22,E,41265 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,207710,1138797,5,2012-12-22,E,41265 
27, Skylanders Giants , Wii , Activision , Action ,203593,1596622,10,2012-12-22,E10+,41265 
28, Hitman: Absolution , X360 , Square Enix , Action ,199431,1067666,5,2012-12-22,M,41265 
29, Kinect Sports , X360 , Microsoft Game Studios , Sports ,188610,5263933,112,2012-12-22,E10+,41265 
30, Madden NFL 13 , X360 , Electronic Arts , Sports ,186585,2176547,17,2012-12-22,E,41265 
