Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB
20, Fable III , X360 , Microsoft Game Studios , Role-Playing ,221251,3605727,57,2011-12-02,M
21, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,216938,2093288,4,2011-12-02,T
22, Dance Central 2 , X360 , Microsoft Game Studios , Misc ,214421,472124,6,2011-12-02,T
23, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,201017,494405,5,2011-12-02,E
24, Madden NFL 12 , X360 , Electronic Arts , Sports ,199396,1470631,13,2011-12-02,E
25, Halo: Combat Evolved Anniversary , X360 , Microsoft Game Studios , Shooter ,198879,931849,2,2011-12-02,M
26, Battlefield 3 , X360 , Electronic Arts , Shooter ,191614,3739311,5,2011-12-02,M
27, Battlefield 3 , PS3 , Electronic Arts , Shooter ,173239,3116255,5,2011-12-02,M
28, Saints Row: The Third , PS3 , THQ , Action ,173040,528277,2,2011-12-02,M
29, The Legend of Zelda: Ocarina of Time 3D , 3DS , Nintendo , Action ,166895,1652425,24,2011-12-02,E10+
30, Madden NFL 12 , PS3 , Electronic Arts , Sports ,163973,1233740,13,2011-12-02,E
1, Mario Kart 7 , 3DS , Nintendo , Racing ,684108,684108,1,2011-12-09,E
2, Just Dance 3 , Wii , Ubisoft , Misc ,605635,3152521,9,2011-12-09,E
3, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,579433,9097575,4,2011-12-09,M
4, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,551231,7495329,4,2011-12-09,M
5, Super Mario 3D Land , 3DS , Nintendo , Platform ,461019,2101779,5,2011-12-09,E
6, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,423748,12208931,57,2011-12-09,E
7, Kidou Senshi Gundam: Extreme VS , PS3 , Namco Bandai Games , Fighting ,343210,343210,1,2011-12-09,T
8, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,324655,1624383,3,2011-12-09,E10+
9, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,291406,1617047,3,2011-12-09,M
10, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,282111,3060815,4,2011-12-09,M
11, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,240595,1789387,3,2011-12-09,M
12, Professor Layton and the Last Specter , DS , Nintendo , Adventure ,230303,1283567,7,2011-12-09,E10+
13, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,225133,2318421,5,2011-12-09,T
14, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,205732,3745678,10,2011-12-09,E
15, Mario Kart Wii , Wii , Nintendo , Racing ,203289,29604996,191,2011-12-09,E
16, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,179584,1711423,4,2011-12-09,M
17, Battlefield 3 , X360 , Electronic Arts , Shooter ,178760,3918071,6,2011-12-09,M
18, Battlefield 3 , PS3 , Electronic Arts , Shooter ,174208,3290463,6,2011-12-09,M
19, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,151112,368017,3,2011-12-09,E
20, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,149852,23061576,107,2011-12-09,E
21, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,147173,1955003,7,2011-12-09,T
22, Saints Row: The Third , X360 , THQ , Action ,144209,980921,3,2011-12-09,M
23, Wii Sports Resort , Wii , Nintendo , Sports ,142898,28299347,128,2011-12-09,E
24, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,140541,2341058,10,2011-12-09,E
25, Wii Sports , Wii , Nintendo , Sports ,138308,77487283,263,2011-12-09,E
26, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,135200,629605,6,2011-12-09,E
27, Dance Central 2 , X360 , Microsoft Game Studios , Misc ,128819,600943,7,2011-12-09,T
28, Fable III , X360 , Microsoft Game Studios , Role-Playing ,126228,3731955,58,2011-12-09,M
29, The Elder Scrolls V: Skyrim , PC , Bethesda Softworks , Role-Playing ,124676,1158578,4,2011-12-09,M
30, The Sims 3 , PC , Electronic Arts , Simulation ,120154,3682751,131,2011-12-09,T
1, Mario Kart 7 , 3DS , Nintendo , Racing ,1181930,1866038,2,2011-12-16,E
2, Just Dance 3 , Wii , Ubisoft , Misc ,943882,4096403,10,2011-12-16,E
3, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,587606,8082935,5,2011-12-16,M
4, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,581358,9678933,5,2011-12-16,M
5, Super Mario 3D Land , 3DS , Nintendo , Platform ,556068,2657847,6,2011-12-16,E
6, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,547593,12756524,58,2011-12-16,E
7, Monster Hunter 3G , 3DS , Capcom , Role-Playing ,525827,525827,1,2011-12-16,T
8, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,484219,3545034,5,2011-12-16,M
9, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,367855,1992238,4,2011-12-16,E10+
10, Mario Kart Wii , Wii , Nintendo , Racing ,359524,29964520,192,2011-12-16,E
11, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,347734,2059157,5,2011-12-16,M
12, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,340893,23402469,108,2011-12-16,E
13, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,330022,698039,4,2011-12-16,E
14, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,304232,2622653,6,2011-12-16,T
15, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,254994,2044381,4,2011-12-16,M
16, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,254764,1871811,4,2011-12-16,M
17, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,249034,3994712,11,2011-12-16,E
18, Professor Layton and the Last Specter , DS , Nintendo , Adventure ,248072,1531639,8,2011-12-16,E10+
19, Wii Sports Resort , Wii , Nintendo , Sports ,236678,28536025,129,2011-12-16,E
20, Battlefield 3 , X360 , Electronic Arts , Shooter ,231270,4149341,7,2011-12-16,M
21, Wii Sports , Wii , Nintendo , Sports ,229119,77716402,264,2011-12-16,E
22, Battlefield 3 , PS3 , Electronic Arts , Shooter ,228795,3519258,7,2011-12-16,M
23, Just Dance 3 , X360 , Ubisoft , Misc ,193861,707344,10,2011-12-16,E
24, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,180964,2135967,8,2011-12-16,T
25, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,179250,808855,7,2011-12-16,E
26, The Sims 3 , PC , Electronic Arts , Simulation ,175502,3858253,132,2011-12-16,T
27, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,168068,2509126,11,2011-12-16,E
28, Skylanders: Spyro's Adventure , Wii , Activision , Action ,166229,629562,9,2011-12-16,E10+
29, Dance Central 2 , X360 , Microsoft Game Studios , Misc ,156270,757213,8,2011-12-16,T
30, Need for Speed: The Run , PS3 , Electronic Arts , Racing ,155129,679749,4,2011-12-16,T
1, Just Dance 3 , Wii , Ubisoft , Misc ,1097678,5194081,11,2011-12-23,E
2, Mario Kart 7 , 3DS , Nintendo , Racing ,742885,2608923,3,2011-12-23,E
3, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,694779,13451303,59,2011-12-23,E
4, Super Mario 3D Land , 3DS , Nintendo , Platform ,676521,3334368,7,2011-12-23,E
5, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,647556,10326489,6,2011-12-23,M
6, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,638263,8721198,6,2011-12-23,M
7, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,559421,1257460,5,2011-12-23,E
8, Final Fantasy XIII-2 , PS3 , Square Enix , Role-Playing ,538774,538774,1,2011-12-23,T
9, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,531015,4076049,6,2011-12-23,M
10, Mario Kart Wii , Wii , Nintendo , Racing ,436804,30401324,193,2011-12-23,E
11, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,406231,23808700,109,2011-12-23,E
12, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,329442,2321680,5,2011-12-23,E10+
13, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,325376,2384533,6,2011-12-23,M
14, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,316481,2939134,7,2011-12-23,T
15, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,310724,2182535,5,2011-12-23,M
16, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,303583,2347964,5,2011-12-23,M
17, Battlefield 3 , PS3 , Electronic Arts , Shooter ,299589,3818847,8,2011-12-23,M
18, Battlefield 3 , X360 , Electronic Arts , Shooter ,291870,4441211,8,2011-12-23,M
19, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,286560,4281272,12,2011-12-23,E
20, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,250197,2386164,9,2011-12-23,T
21, Just Dance 3 , X360 , Ubisoft , Misc ,236797,944141,11,2011-12-23,E
22, Wii Sports Resort , Wii , Nintendo , Sports ,236679,28772704,130,2011-12-23,E
23, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,234476,1043331,8,2011-12-23,E
24, Wii Sports , Wii , Nintendo , Sports ,232170,77948572,265,2011-12-23,E
25, Fable III , X360 , Microsoft Game Studios , Role-Playing ,231131,4113921,60,2011-12-23,M
26, Professor Layton and the Last Specter , DS , Nintendo , Adventure ,228942,1760581,9,2011-12-23,E10+
27, Saints Row: The Third , X360 , THQ , Action ,228652,1357366,5,2011-12-23,M
28, Need for Speed: The Run , PS3 , Electronic Arts , Racing ,204236,883985,5,2011-12-23,T
29, Nintendogs + cats , 3DS , Nintendo , Simulation ,202426,1606189,43,2011-12-23,E
30, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,201106,2137506,9,2011-12-23,T
1, Star Wars: The Old Republic , PC , Electronic Arts , Role-Playing ,1431586,1431586,1,2011-12-30,
2, Just Dance 3 , Wii , Ubisoft , Misc ,1407883,6601964,12,2011-12-30,
3, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,908194,14359497,60,2011-12-30,
4, Mario Kart 7 , 3DS , Nintendo , Racing ,885133,3494056,4,2011-12-30,
5, Super Mario 3D Land , 3DS , Nintendo , Platform ,865697,4200065,8,2011-12-30,
6, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,807461,9528659,7,2011-12-30,
7, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,768624,11095113,7,2011-12-30,
8, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,687246,1944706,6,2011-12-30,
9, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,550448,4626497,7,2011-12-30,
10, Mario Kart Wii , Wii , Nintendo , Racing ,491388,30892712,194,2011-12-30,
11, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,444725,24253425,110,2011-12-30,
12, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,407295,2589830,6,2011-12-30,
13, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,399477,2721157,6,2011-12-30,
14, Battlefield 3 , PS3 , Electronic Arts , Shooter ,396211,4215058,9,2011-12-30,
15, Battlefield 3 , X360 , Electronic Arts , Shooter ,377804,4819015,9,2011-12-30,
16, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,372042,4653314,13,2011-12-30,
17, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,368101,2716065,6,2011-12-30,
18, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,345858,2730391,7,2011-12-30,
19, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,344401,3283535,8,2011-12-30,
20, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,319207,1362538,9,2011-12-30,
21, Fable III , X360 , Microsoft Game Studios , Role-Playing ,288325,4402246,61,2011-12-30,
22, Just Dance 3 , X360 , Ubisoft , Misc ,278355,1222496,12,2011-12-30,
23, Saints Row: The Third , X360 , THQ , Action ,259708,1617074,6,2011-12-30,
24, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,258221,2644385,10,2011-12-30,
25, Wii Sports Resort , Wii , Nintendo , Sports ,255200,29027904,131,2011-12-30,
26, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,253220,2953400,13,2011-12-30,
27, NBA 2K12 , X360 , Take-Two Interactive , Sports ,249810,1191450,12,2011-12-30,
28, Need for Speed: The Run , PS3 , Electronic Arts , Racing ,248497,1132482,6,2011-12-30,
29, Nintendogs + cats , 3DS , Nintendo , Simulation ,247983,1854172,44,2011-12-30,
30, Zumba Fitness , Wii , Majesco Entertainment , Sports ,238826,4034058,58,2011-12-30,
