Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
4, Youkai Watch , 3DS , Level 5 , Role-Playing ,65349,871510,43,2014-05-02,M,41761 
5, Minecraft , X360 , Microsoft Game Studios , Adventure ,61989,4309622,48,2014-05-02,E10+,41761 
6, Titanfall , XOne , Electronic Arts , Shooter ,60511,1692851,8,2014-05-02,M,41761 
7, Titanfall , X360 , Electronic Arts , Shooter ,51396,681722,4,2014-05-02,M,41761 
8, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,46543,11072452,30,2014-05-02,E,41761 
9, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,39705,1393099,7,2014-05-02,T,41761 
10, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,36496,17934581,33,2014-05-02,M,41761 
11, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,33968,161020,3,2014-05-02,E,41761 
12, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,32941,2018622,25,2014-05-02,E,41761 
13, The Amazing Spider-Man 2 (2014) , X360 , Activision , Action ,31615,31615,1,2014-05-02,T,41761 
14, Sword Art Online: Hollow Fragment , PSV , Namco Bandai Games , Role-Playing ,30629,173865,2,2014-05-02,T,41761 
15, The Amazing Spider-Man 2 (2014) , PS3 , Activision , Action ,29706,29706,1,2014-05-02,T,41761 
16, Mario Party Island Tour , 3DS , Nintendo , Action ,29152,844771,24,2014-05-02,E,41761 
17, Call of Duty: Ghosts , PS3 , Activision , Shooter ,27958,8608378,26,2014-05-02,M,41761 
18, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,25713,13769005,33,2014-05-02,M,41761 
19, Call of Duty: Ghosts , X360 , Activision , Shooter ,25348,8586314,26,2014-05-02,M,41761 
20, Theatrhythm Final Fantasy: Curtain Call , 3DS , Square Enix , Misc ,24973,103782,2,2014-05-02,T,41761 
21, Child of Light , PS4 , Unknown , Role-Playing ,23761,23761,1,2014-05-02,E10+,41761 
22, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,22856,6287368,32,2014-05-02,E,41761 
23, Diablo III , PC , Activision , Role-Playing ,22559,3924438,103,2014-05-02,M,41761 
24, Call of Duty: Ghosts , PS4 , Activision , Shooter ,22095,2232678,25,2014-05-02,M,41761 
25, Yoshi's New Island , 3DS , Nintendo , Action ,21645,361322,8,2014-05-02,E,41761 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,21620,3917550,76,2014-05-02,E,41761 
27, Battlefield 4 , PS4 , Electronic Arts , Shooter ,20373,1836949,25,2014-05-02,M,41761 
28, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,18801,6651470,78,2014-05-02,E,41761 
29, Mario Kart 7 , 3DS , Nintendo , Racing ,17650,9504712,127,2014-05-02,E,41761 
30, 2014 FIFA World Cup Brazil , X360 , Electronic Arts , Sports ,17464,103749,3,2014-05-02,E,41761 
1, MLB 14 The Show , PS4 , Sony Computer Entertainment America , Action ,204345,204345,1,2014-05-09,E,41768 
2, Minecraft , X360 , Microsoft Game Studios , Adventure ,62905,4372527,49,2014-05-09,E10+,41768 
3, Youkai Watch , 3DS , Level 5 , Role-Playing ,59073,930583,44,2014-05-09,M,41768 
4, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,53251,697590,18,2014-05-09,E,41768 
5, Borderlands 2 , PSV , Take-Two Interactive , Shooter ,48711,48711,1,2014-05-09,M,41768 
6, Titanfall , XOne , Electronic Arts , Shooter ,48051,1740902,9,2014-05-09,M,41768 
7, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,44313,11116765,31,2014-05-09,E,41768 
8, Mario Golf: World Tour , 3DS , Nintendo , Action ,41495,133636,2,2014-05-09,E,41768 
9, The Amazing Spider-Man 2 (2014) , PS4 , Activision , Action ,38959,114818,2,2014-05-09,T,41768 
10, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,36055,17970636,34,2014-05-09,M,41768 
11, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,35229,1428328,8,2014-05-09,T,41768 
12, Titanfall , X360 , Electronic Arts , Shooter ,33326,715048,5,2014-05-09,M,41768 
13, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,33280,194300,4,2014-05-09,E,41768 
14, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,31676,2050298,26,2014-05-09,E,41768 
15, Bound By Flame , PS4 , Focus Home Interactive , Action ,31658,31658,1,2014-05-09,M,41768 
16, Call of Duty: Ghosts , PS3 , Activision , Shooter ,30110,8638488,27,2014-05-09,M,41768 
17, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,25021,13794026,34,2014-05-09,M,41768 
18, Mario Party Island Tour , 3DS , Nintendo , Action ,24683,869454,25,2014-05-09,E,41768 
19, Call of Duty: Ghosts , X360 , Activision , Shooter ,24465,8610779,27,2014-05-09,M,41768 
20, Battlefield 4 , PS3 , Electronic Arts , Shooter ,23800,2914450,28,2014-05-09,M,41768 
21, Call of Duty: Ghosts , PS4 , Activision , Shooter ,22897,2255575,26,2014-05-09,M,41768 
22, The Amazing Spider-Man 2 (2014) , PS3 , Activision , Action ,22287,51993,2,2014-05-09,T,41768 
23, New Super Mario Bros. U , WiiU , Nintendo , Action ,21317,3938867,77,2014-05-09,E,41768 
24, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,20656,6308024,33,2014-05-09,E,41768 
25, Battlefield 4 , PS4 , Electronic Arts , Shooter ,20368,1857317,26,2014-05-09,M,41768 
26, Diablo III , PC , Activision , Role-Playing ,19017,3943455,104,2014-05-09,M,41768 
27, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,18925,12721891,78,2014-05-09,M,41768 
28, The Amazing Spider-Man 2 (2014) , X360 , Activision , Action ,18848,50463,2,2014-05-09,T,41768 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,18581,6670051,79,2014-05-09,E,41768 
30, Mario Kart 7 , 3DS , Nintendo , Racing ,18448,9523160,128,2014-05-09,E,41768 
1, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,99156,99156,1,2014-05-16,E10+,41775 
2, The IdolM@ster: One for All , PS3 , Namco Bandai Games , Misc ,83010,83010,1,2014-05-16,T,41775 
3, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,59149,756739,19,2014-05-16,E,41775 
4, Minecraft , X360 , Microsoft Game Studios , Adventure ,58654,4431181,50,2014-05-16,E10+,41775 
5, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,42379,11159144,32,2014-05-16,E,41775 
6, MLB 14 The Show , PS4 , Sony Computer Entertainment America , Action ,41100,245445,2,2014-05-16,E,41775 
7, Titanfall , XOne , Electronic Arts , Shooter ,36835,1777737,10,2014-05-16,M,41775 
8, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,35393,18006029,35,2014-05-16,M,41775 
9, Genkai Totsuki Moero Chronicle , PSV , Compile Heart , Role-Playing ,33915,33915,1,2014-05-16,T,41775 
10, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,31394,2081692,27,2014-05-16,E,41775 
11, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,30554,224854,5,2014-05-16,E,41775 
12, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,30548,1458876,9,2014-05-16,T,41775 
13, Bound By Flame , PS4 , Focus Home Interactive , Action ,29331,60989,2,2014-05-16,M,41775 
14, Youkai Watch , 3DS , Level 5 , Role-Playing ,29110,959693,45,2014-05-16,M,41775 
15, Call of Duty: Ghosts , PS3 , Activision , Shooter ,26952,8665440,28,2014-05-16,M,41775 
16, Titanfall , X360 , Electronic Arts , Shooter ,24645,739693,6,2014-05-16,M,41775 
17, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,23172,13817198,35,2014-05-16,M,41775 
18, Call of Duty: Ghosts , X360 , Activision , Shooter ,22902,8633681,28,2014-05-16,M,41775 
19, Call of Duty: Ghosts , PS4 , Activision , Shooter ,21987,2277562,27,2014-05-16,M,41775 
20, The Amazing Spider-Man 2 (2014) , PS4 , Activision , Action ,19985,134803,3,2014-05-16,T,41775 
21, New Super Mario Bros. U , WiiU , Nintendo , Action ,19834,3958701,78,2014-05-16,E,41775 
22, Mario Golf: World Tour , 3DS , Nintendo , Action ,19662,153298,3,2014-05-16,E,41775 
23, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,19393,6327417,34,2014-05-16,E,41775 
24, Battlefield 4 , PS3 , Electronic Arts , Shooter ,19296,2933746,29,2014-05-16,M,41775 
25, Battlefield 4 , PS4 , Electronic Arts , Shooter ,19162,1876479,27,2014-05-16,M,41775 
26, Diablo III , PC , Activision , Role-Playing ,17564,3961019,105,2014-05-16,M,41775 
27, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,17381,12739272,79,2014-05-16,M,41775 
28, Mario Kart 7 , 3DS , Nintendo , Racing ,16549,9539709,129,2014-05-16,E,41775 
29, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,16002,2542881,24,2014-05-16,E,41775 
30, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,15861,6685912,80,2014-05-16,E,41775 
1, Wolfenstein: The New Order , PS4 , Bethesda Softworks , Shooter ,382457,382457,1,2014-05-23,M,41782 
2, Wolfenstein: The New Order , XOne , Bethesda Softworks , Shooter ,171252,171252,1,2014-05-23,M,41782 
3, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,139003,238159,2,2014-05-23,E10+,41782 
4, Wolfenstein: The New Order , PC , Bethesda Softworks , Shooter ,103261,103261,1,2014-05-23,M,41782 
5, Wolfenstein: The New Order , PS3 , Bethesda Softworks , Shooter ,81220,81220,1,2014-05-23,M,41782 
6, Wolfenstein: The New Order , X360 , Bethesda Softworks , Shooter ,69204,69204,1,2014-05-23,M,41782 
7, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,63713,1522589,10,2014-05-23,T,41782 
8, Minecraft , X360 , Microsoft Game Studios , Adventure ,55596,4486777,51,2014-05-23,E10+,41782 
9, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,42340,799079,20,2014-05-23,E,41782 
10, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,42247,11201391,33,2014-05-23,E,41782 
11, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,41913,901019,36,2014-05-23,E,41782 
12, Youkai Watch , 3DS , Level 5 , Role-Playing ,31525,991218,46,2014-05-23,M,41782 
13, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,31155,2112847,28,2014-05-23,E,41782 
14, Titanfall , XOne , Electronic Arts , Shooter ,30906,1808643,11,2014-05-23,M,41782 
15, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,28333,18034362,36,2014-05-23,M,41782 
16, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,27152,252006,6,2014-05-23,E,41782 
17, Call of Duty: Ghosts , PS3 , Activision , Shooter ,23191,8688631,29,2014-05-23,M,41782 
18, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,23054,6350471,35,2014-05-23,E,41782 
19, To Love-Ru Trouble Darkness: Battle Ecstasy , PSV , FuRyu , Action ,22553,22553,1,2014-05-23,E,41782 
20, Call of Duty: Ghosts , PS4 , Activision , Shooter ,22208,2299770,28,2014-05-23,M,41782 
21, Diablo III , PC , Activision , Role-Playing ,21378,3982397,106,2014-05-23,M,41782 
22, New Super Mario Bros. U , WiiU , Nintendo , Action ,21317,3980018,79,2014-05-23,E,41782 
23, Call of Duty: Ghosts , X360 , Activision , Shooter ,20797,8654478,29,2014-05-23,M,41782 
24, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,20545,13837743,36,2014-05-23,M,41782 
25, Drakengard 3 , PS3 , Square Enix , Role-Playing ,19686,193596,30,2014-05-23,M,41782 
26, Titanfall , X360 , Electronic Arts , Shooter ,19647,759340,7,2014-05-23,M,41782 
27, MLB 14 The Show , PS4 , Sony Computer Entertainment America , Action ,19489,264934,3,2014-05-23,E,41782 
28, Battlefield 4 , PS4 , Electronic Arts , Shooter ,18493,1894972,28,2014-05-23,M,41782 
29, World Soccer Winning Eleven 2014 , 3DS , Konami Digital Entertainment , Action ,17697,102033,28,2014-05-23,E,41782 
30, Mario Kart 7 , 3DS , Nintendo , Racing ,17344,9557053,130,2014-05-23,E,41782 
1, Watch Dogs , PS4 , Ubisoft , Action ,1970969,1970969,1,2014-05-30,M,41789 
2, Mario Kart 8 , WiiU , Nintendo , Racing ,1142886,1142886,1,2014-05-30,E,41789 
3, Watch Dogs , XOne , Ubisoft , Action ,759349,759349,1,2014-05-30,M,41789 
4, Watch Dogs , PS3 , Ubisoft , Action ,622475,622475,1,2014-05-30,M,41789 
5, Watch Dogs , X360 , Ubisoft , Action ,412320,412320,1,2014-05-30,M,41789 
6, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,159614,397773,3,2014-05-30,E10+,41789 
7, Watch Dogs , PC , Ubisoft , Action ,113319,113319,1,2014-05-30,M,41789 
8, Wolfenstein: The New Order , PS4 , Bethesda Softworks , Shooter ,103463,485920,2,2014-05-30,M,41789 
9, Mobile Suit Gundam Side Story: Missing Link , PS3 , Namco Bandai Games , Action ,81675,81675,1,2014-05-30,T,41789 
10, Minecraft , X360 , Microsoft Game Studios , Adventure ,60807,4547584,52,2014-05-30,E10+,41789 
11, Wolfenstein: The New Order , XOne , Bethesda Softworks , Shooter ,49934,221186,2,2014-05-30,M,41789 
12, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,44076,11245467,34,2014-05-30,E,41789 
13, Wolfenstein: The New Order , PS3 , Bethesda Softworks , Shooter ,36488,117708,2,2014-05-30,M,41789 
14, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,36365,2149212,29,2014-05-30,E,41789 
15, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,36111,835190,21,2014-05-30,E,41789 
16, Titanfall , XOne , Electronic Arts , Shooter ,35419,1844062,12,2014-05-30,M,41789 
17, Wolfenstein: The New Order , X360 , Bethesda Softworks , Shooter ,35413,104617,2,2014-05-30,M,41789 
18, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,34739,1557328,11,2014-05-30,T,41789 
19, Youkai Watch , 3DS , Level 5 , Role-Playing ,33647,1024865,47,2014-05-30,M,41789 
20, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,33349,285355,7,2014-05-30,E,41789 
21, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,30779,18065141,37,2014-05-30,M,41789 
22, New Super Mario Bros. U , WiiU , Nintendo , Action ,30738,4010756,80,2014-05-30,E,41789 
23, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,29680,6380151,36,2014-05-30,E,41789 
24, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,28819,929838,37,2014-05-30,E,41789 
25, Borderlands 2 , PSV , Take-Two Interactive , Shooter ,27953,91339,4,2014-05-30,M,41789 
26, Call of Duty: Ghosts , PS3 , Activision , Shooter ,27614,8716245,30,2014-05-30,M,41789 
27, Chou Megami Shinkou Noire Gekishin Black Heart , PSV , Compile Heart , Role-Playing ,27535,27535,1,2014-05-30,T,41789 
28, Call of Duty: Ghosts , X360 , Activision , Shooter ,24351,8678829,30,2014-05-30,M,41789 
29, Wolfenstein: The New Order , PC , Bethesda Softworks , Shooter ,23967,127228,2,2014-05-30,M,41789 
30, Call of Duty: Ghosts , PS4 , Activision , Shooter ,23548,2323318,29,2014-05-30,M,41789 
1, Mario Kart 8 , WiiU , Nintendo , Racing ,336916,1479802,2,2014-06-06,E,41796 
2, Watch Dogs , PS4 , Ubisoft , Action ,323568,2294537,2,2014-06-06,M,41796 
3, Persona Q: Shadow of the Labyrinth , 3DS , Atlus , Role-Playing ,187050,187050,1,2014-06-06,M,41796 
4, Watch Dogs , PS3 , Ubisoft , Action ,185911,808386,2,2014-06-06,M,41796 
5, Watch Dogs , X360 , Ubisoft , Action ,147395,559715,2,2014-06-06,M,41796 
6, Watch Dogs , XOne , Ubisoft , Action ,121953,881302,2,2014-06-06,M,41796 
7, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,106262,504035,4,2014-06-06,E10+,41796 
8, Murdered: Soul Suspect , PS4 , Square Enix , Action ,67641,67641,1,2014-06-06,M,41796 
9, Minecraft , X360 , Microsoft Game Studios , Adventure ,55729,4603313,53,2014-06-06,E10+,41796 
10, Wolfenstein: The New Order , PS4 , Bethesda Softworks , Shooter ,51502,537422,3,2014-06-06,M,41796 
11, Tomodachi Life , 3DS , Nintendo , Simulation ,49202,1738069,60,2014-06-06,E,41796 
12, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,45265,11290732,35,2014-06-06,E,41796 
13, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,39522,2188734,30,2014-06-06,E,41796 
14, Murdered: Soul Suspect , XOne , Square Enix , Action ,36747,36747,1,2014-06-06,M,41796 
15, Cardfight!! Vanguard: Lock On Victory!! , 3DS , FuRyu , Misc ,32404,32404,1,2014-06-06,T,41796 
16, Youkai Watch , 3DS , Level 5 , Role-Playing ,30770,1055635,48,2014-06-06,M,41796 
17, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,30261,315616,8,2014-06-06,E,41796 
18, Titanfall , XOne , Electronic Arts , Shooter ,29626,1873688,13,2014-06-06,M,41796 
19, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,29392,18094533,38,2014-06-06,M,41796 
20, Call of Duty: Ghosts , X360 , Activision , Shooter ,29157,8707986,31,2014-06-06,M,41796 
21, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,27894,1585222,12,2014-06-06,T,41796 
22, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,26876,862066,22,2014-06-06,E,41796 
23, Murdered: Soul Suspect , PS3 , Square Enix , Action ,26776,26776,1,2014-06-06,M,41796 
24, Call of Duty: Ghosts , PS3 , Activision , Shooter ,25862,8742107,31,2014-06-06,M,41796 
25, Wildstar , PC , NCSoft , Action ,25569,25569,1,2014-06-06,T,41796 
26, Wolfenstein: The New Order , PS3 , Bethesda Softworks , Shooter ,25338,143046,3,2014-06-06,M,41796 
27, Call of Duty: Ghosts , PS4 , Activision , Shooter ,25231,2348549,30,2014-06-06,M,41796 
28, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,25127,13885760,38,2014-06-06,M,41796 
29, New Super Mario Bros. U , WiiU , Nintendo , Action ,24443,4035199,81,2014-06-06,E,41796 
30, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,23446,6403597,37,2014-06-06,E,41796 
1, Mario Kart 8 , WiiU , Nintendo , Racing ,207003,1686805,3,2014-06-13,E,41803 
2, Watch Dogs , PS4 , Ubisoft , Action ,159599,2454136,3,2014-06-13,M,41803 
3, Watch Dogs , PS3 , Ubisoft , Action ,97169,905555,3,2014-06-13,M,41803 
4, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,87170,591205,5,2014-06-13,E10+,41803 
5, Watch Dogs , X360 , Ubisoft , Action ,82212,641927,3,2014-06-13,M,41803 
6, Tomodachi Life , 3DS , Nintendo , Simulation ,60498,1798567,61,2014-06-13,E,41803 
7, Watch Dogs , XOne , Ubisoft , Action ,55036,936338,3,2014-06-13,M,41803 
8, Minecraft , X360 , Microsoft Game Studios , Adventure ,50239,4653552,54,2014-06-13,E10+,41803 
9, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,44966,11335698,36,2014-06-13,E,41803 
10, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,43017,2231751,31,2014-06-13,E,41803 
11, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,35273,18129806,39,2014-06-13,M,41803 
12, Wolfenstein: The New Order , PS4 , Bethesda Softworks , Shooter ,34446,571868,4,2014-06-13,M,41803 
13, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,32587,348203,9,2014-06-13,E,41803 
14, Persona Q: Shadow of the Labyrinth , 3DS , Atlus , Role-Playing ,31456,218506,2,2014-06-13,M,41803 
15, Youkai Watch , 3DS , Level 5 , Role-Playing ,31221,1086856,49,2014-06-13,M,41803 
16, Call of Duty: Ghosts , X360 , Activision , Shooter ,26467,8734453,32,2014-06-13,M,41803 
17, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,24538,13910298,39,2014-06-13,M,41803 
18, Wildstar , PC , NCSoft , Action ,24289,49858,2,2014-06-13,T,41803 
19, Call of Duty: Ghosts , PS3 , Activision , Shooter ,23692,8765799,32,2014-06-13,M,41803 
20, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,23142,885208,23,2014-06-13,E,41803 
21, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,22584,1607806,13,2014-06-13,T,41803 
22, Murdered: Soul Suspect , PS4 , Square Enix , Action ,22080,89721,2,2014-06-13,M,41803 
23, The Legend of Heroes: Ao no Kiseki Evolution , PSV , Nihon Falcom Corporation , Role-Playing ,22048,22048,1,2014-06-13,E10+,41803 
24, Call of Duty: Ghosts , PS4 , Activision , Shooter ,21809,2370358,31,2014-06-13,M,41803 
25, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,21510,972622,39,2014-06-13,E,41803 
26, Titanfall , XOne , Electronic Arts , Shooter ,21335,1895023,14,2014-06-13,M,41803 
27, New Super Mario Bros. U , WiiU , Nintendo , Action ,20806,4056005,82,2014-06-13,E,41803 
28, 2014 FIFA World Cup Brazil , X360 , Electronic Arts , Sports ,20606,197019,9,2014-06-13,E,41803 
29, Diablo III , PC , Activision , Role-Playing ,19666,4046468,109,2014-06-13,M,41803 
30, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,19366,1811811,31,2014-06-13,M,41803 
1, EA Sports UFC , PS4 , Electronic Arts , Sports ,264473,264473,1,2014-06-20,T,41810 
2, Mario Kart 8 , WiiU , Nintendo , Racing ,146672,1833477,4,2014-06-20,E,41810 
3, EA Sports UFC , XOne , Electronic Arts , Sports ,125694,125694,1,2014-06-20,T,41810 
4, Watch Dogs , PS4 , Ubisoft , Action ,96009,2550145,4,2014-06-20,M,41810 
5, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,74227,665432,6,2014-06-20,E10+,41810 
6, Tomodachi Life , 3DS , Nintendo , Simulation ,69021,1867588,62,2014-06-20,E,41810 
7, Watch Dogs , PS3 , Ubisoft , Action ,66310,971865,4,2014-06-20,M,41810 
8, Minecraft , X360 , Microsoft Game Studios , Adventure ,53469,4707021,55,2014-06-20,E10+,41810 
9, Watch Dogs , X360 , Ubisoft , Action ,50397,692324,4,2014-06-20,M,41810 
10, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,43144,11378842,37,2014-06-20,E,41810 
11, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,41691,2273442,32,2014-06-20,E,41810 
12, Watch Dogs , XOne , Ubisoft , Action ,34466,970804,4,2014-06-20,M,41810 
13, Pokemon Art Academy , 3DS , Nintendo , Action ,31219,31219,1,2014-06-20,E,41810 
14, Youkai Watch , 3DS , Level 5 , Role-Playing ,29003,1115859,50,2014-06-20,M,41810 
15, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,27774,375977,10,2014-06-20,E,41810 
16, Wolfenstein: The New Order , PS4 , Bethesda Softworks , Shooter ,27041,598909,5,2014-06-20,M,41810 
17, Titanfall , XOne , Electronic Arts , Shooter ,26252,1921275,15,2014-06-20,M,41810 
18, Call of Duty: Ghosts , X360 , Activision , Shooter ,25945,8760398,33,2014-06-20,M,41810 
19, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,25839,18155645,40,2014-06-20,M,41810 
20, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,24382,13934680,40,2014-06-20,M,41810 
21, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,23917,3315716,34,2014-06-20,M,41810 
22, Call of Duty: Ghosts , PS3 , Activision , Shooter ,22921,8788720,33,2014-06-20,M,41810 
23, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,21839,994461,40,2014-06-20,E,41810 
24, Call of Duty: Ghosts , PS4 , Activision , Shooter ,21810,2392168,32,2014-06-20,M,41810 
25, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,21261,906469,24,2014-06-20,E,41810 
26, Battlefield 4 , PS4 , Electronic Arts , Shooter ,20223,1970737,32,2014-06-20,M,41810 
27, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,18385,1626191,14,2014-06-20,T,41810 
28, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,18341,12826043,84,2014-06-20,M,41810 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,17403,6768485,85,2014-06-20,E,41810 
30, Diablo III , PC , Activision , Role-Playing ,17361,4063829,110,2014-06-20,M,41810 
1, Freedom Wars , PSV , Sony Computer Entertainment , Action ,189634,189634,1,2014-06-27,T,41817 
2, Watch Dogs , PS4 , Ubisoft , Action ,138275,2688420,5,2014-06-27,M,41817 
3, Mario Kart 8 , WiiU , Nintendo , Racing ,115704,1949181,5,2014-06-27,E,41817 
4, EA Sports UFC , PS4 , Electronic Arts , Sports ,89606,354079,2,2014-06-27,T,41817 
5, Minecraft , PS3 , Sony Computer Entertainment , Adventure ,80481,745913,7,2014-06-27,E10+,41817 
6, Tomodachi Life , 3DS , Nintendo , Simulation ,80007,1947595,63,2014-06-27,E,41817 
7, Watch Dogs , PS3 , Ubisoft , Action ,79807,1051672,5,2014-06-27,M,41817 
8, Sniper Elite 3 , PS4 , 505 Games , Action ,65417,65417,1,2014-06-27,M,41817 
9, Kamen Rider: Battride War 2 , PS3 , Namco Bandai Games , Action ,62781,62781,1,2014-06-27,T,41817 
10, Taiko Drum Master: Don and Katsu's Space-Time Great Adventure , 3DS , Namco Bandai Games , Action ,53414,53414,1,2014-06-27,E,41817 
11, Minecraft , X360 , Microsoft Game Studios , Adventure ,51408,4758429,56,2014-06-27,E10+,41817 
12, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,43230,11422072,38,2014-06-27,E,41817 
13, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,43162,2316604,33,2014-06-27,E,41817 
14, Watch Dogs , X360 , Ubisoft , Action ,39223,731547,5,2014-06-27,M,41817 
15, EA Sports UFC , XOne , Electronic Arts , Sports ,38551,164245,2,2014-06-27,T,41817 
16, One Piece: Unlimited World Red , PS3 , Namco Bandai Games , Action ,33623,58341,3,2014-06-27,T,41817 
17, Girls und Panzer: I Will Master Tankery , PSV , Namco Bandai Games , Action ,31463,31463,1,2014-06-27,E,41817 
18, Sniper Elite 3 , PS3 , 505 Games , Action ,31169,31169,1,2014-06-27,M,41817 
19, GRID: Autosport , PS3 , Codemasters , Racing ,31112,31112,1,2014-06-27,E,41817 
20, Youkai Watch , 3DS , Level 5 , Role-Playing ,29147,1145006,51,2014-06-27,M,41817 
21, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,28657,18184302,41,2014-06-27,M,41817 
22, Titanfall , XOne , Electronic Arts , Shooter ,26824,1948099,16,2014-06-27,M,41817 
23, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,24620,13959300,41,2014-06-27,M,41817 
24, Call of Duty: Ghosts , X360 , Activision , Shooter ,22808,8783206,34,2014-06-27,M,41817 
25, Watch Dogs , XOne , Ubisoft , Action ,21588,992392,5,2014-06-27,M,41817 
26, Call of Duty: Ghosts , PS3 , Activision , Shooter ,21488,8810208,34,2014-06-27,M,41817 
27, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,20910,3336626,35,2014-06-27,M,41817 
